age,fnlwgt,education_num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
61.0,222375.8,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
51.0,102585.2,9.0,14739.287,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
42.0,302391.03,10.0,0.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
30.0,197879.75,10.0,4916.5483,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
33.0,187195.03,14.0,15024.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United-States,1
51.0,102285.05,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
32.0,171869.94,10.0,0.0,0.0,50.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
34.0,129608.13,13.0,0.0,0.0,65.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,1
55.0,79264.9,10.0,4858.445,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
65.0,134987.72,10.0,0.0,0.0,35.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
35.0,51025.53,16.0,0.0,0.0,76.861916,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
42.0,207315.9,8.0,7688.0,0.0,50.71373,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
46.0,185846.05,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,United-States,1
44.0,237741.56,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,133242.11,16.0,7688.0,0.0,70.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
39.0,260877.36,10.0,15024.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
33.0,189064.95,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
64.0,41216.418,9.0,4693.7744,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
69.74558,163972.48,13.0,0.0,0.0,20.0,Self-emp-inc,Bachelors,Married-civ-spouse,nan,Husband,White,Male,United-States,1
37.0,171047.89,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
43.0,186513.44,13.0,14371.366,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Vietnam,1
45.0,300688.5,14.0,14267.0,0.0,40.0,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
33.0,209151.03,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
31.0,50701.93,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
30.0,332527.94,14.0,0.0,0.0,40.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
42.0,118321.375,15.0,99999.0,0.0,60.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
51.0,166907.33,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
37.0,98374.97,14.0,14775.635,0.0,45.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,100471.18,15.0,0.0,0.0,40.0,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.884674,170454.5,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
37.0,311159.8,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
42.0,186982.67,9.0,0.0,0.0,45.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
37.0,329357.8,13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
40.0,77531.77,10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
32.0,105207.85,13.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
30.0,125457.05,13.0,0.0,1902.0,45.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,226907.3,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
55.0,96592.91,14.0,0.0,1976.2738,45.0,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,1
36.0,148623.89,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
32.0,93127.74,12.0,0.0,0.0,50.0,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
49.0,337615.53,10.0,0.0,0.0,24.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
33.0,234864.64,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,1
55.0,176326.48,16.0,11224.103,0.0,60.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,India,1
46.0,114654.45,16.0,0.0,0.0,45.0,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,Peru,1
50.0,279005.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
52.0,97365.34,13.0,0.0,0.0,38.0,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
59.424187,159656.19,10.0,0.0,2131.227,49.79023,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
35.957287,340934.03,13.0,0.0,0.0,44.406723,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
45.0,99887.484,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,United-States,1
60.0,188115.25,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States,1
38.0,100274.69,10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,United-States,1
34.0,321642.7,10.0,3555.889,0.0,50.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Black,Male,United-States,1
28.0,210323.88,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
46.0,369145.47,14.0,15024.0,0.0,40.0,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
43.0,343163.22,10.0,0.0,0.0,37.740288,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States,1
37.0,171431.98,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
53.0,188585.1,7.0,15024.0,0.0,40.0,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
47.0,179262.78,9.0,0.0,1902.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
60.0,274326.53,9.0,11903.636,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
63.0,167427.48,13.0,0.0,0.0,4.7093916,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
38.0,204262.98,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
35.0,166172.97,14.0,15024.0,0.0,50.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
40.0,199566.33,13.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
46.0,342638.34,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
38.0,178715.03,14.0,15024.0,0.0,45.0,Private,Masters,Married-civ-spouse,Prof-specialty,Unmarried,Black,Female,United-States,1
38.0,201032.92,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
33.0,123079.266,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,nan,1
32.0,115384.53,13.0,0.0,0.0,50.0,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,1
50.0,193763.14,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
43.670708,149843.52,15.0,18243.342,0.0,40.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
41.833706,407647.9,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
45.0,194693.5,10.0,0.0,2020.519,70.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
22.0,129739.77,9.0,0.0,0.0,70.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
41.0,279233.6,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
29.0,157237.42,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,1
32.0,255365.62,13.0,0.0,2447.9768,45.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
41.0,153835.7,12.0,0.0,1977.0,35.0,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,1
40.0,108373.125,9.0,4357.633,0.0,45.999466,State-gov,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,1
63.0,185298.89,7.0,7298.0,0.0,40.0,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
37.0,123938.95,13.0,15024.0,0.0,65.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
40.0,363042.88,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
29.0,94255.8,10.0,0.0,0.0,45.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,1
25.0,86013.53,10.0,0.0,0.0,48.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
40.0,404478.28,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
33.0,186326.55,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Germany,1
62.0,162551.16,11.0,99999.0,0.0,60.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
55.0,191438.88,15.0,0.0,0.0,40.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
68.0,279138.25,10.0,0.0,2379.4358,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
25.0,184070.97,10.0,0.0,0.0,50.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,1
53.0,189991.52,10.0,0.0,1978.6405,50.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
36.0,186605.0,11.0,0.0,0.0,45.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
49.0,157158.73,10.0,0.0,0.0,50.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,362494.88,13.0,7298.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
46.0,172986.11,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
56.093006,133960.12,9.0,0.0,0.0,32.0,Private,HS-grad,Divorced,Other-service,Own-child,White,Male,United-States,1
38.0,351969.22,9.0,14356.251,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,151168.98,13.0,15024.0,0.0,48.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,United-States,1
48.0,27873.264,9.0,0.0,0.0,84.27168,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
34.0,84543.63,15.0,0.0,0.0,73.02383,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
52.0,33710.664,9.0,0.0,0.0,27.313826,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
55.0,157060.6,9.0,7688.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
46.0,145655.73,7.0,0.0,0.0,40.0,Private,11th,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,1
46.0,302882.4,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
43.0,209635.45,13.0,0.0,0.0,65.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
42.0,74798.664,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,United-States,1
50.0,46775.188,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
64.0,216729.64,9.0,15024.0,0.0,50.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,Cuba,1
46.0,126240.16,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
55.0,97020.47,9.0,0.0,0.0,70.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
72.0,276660.72,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.0,454509.44,13.0,0.0,0.0,45.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
43.0,112842.39,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
50.0,198833.28,13.0,15024.0,0.0,48.0,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
57.71759,121677.914,13.0,7298.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany,1
40.0,208315.08,11.0,0.0,0.0,45.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
38.0,297242.03,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,148486.17,15.0,0.0,0.0,60.0,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
57.0,23730.457,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
49.0,134429.55,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,1
40.0,180770.92,9.0,14179.719,0.0,65.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
35.0,61019.832,13.0,0.0,0.0,10.01681,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,Japan,1
36.0,220335.95,14.0,0.0,0.0,54.761356,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
36.0,199738.17,13.0,0.0,0.0,60.0,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,United-States,1
31.0,145016.78,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
31.0,110361.07,10.0,13609.835,0.0,50.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
65.0,109588.75,14.0,0.0,0.0,9.372872,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
26.0,153922.75,11.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,United-States,1
42.0,157018.25,13.0,8313.232,0.0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
39.0,178345.38,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,1
36.0,54942.668,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
41.0,128836.586,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
40.0,425247.94,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
53.0,235166.03,10.0,7298.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
63.0,328450.8,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
38.0,245465.28,13.0,99999.0,0.0,50.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
41.0,236174.77,13.0,7298.0,0.0,50.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,1
34.0,279494.88,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
30.0,198397.39,9.0,7688.0,0.0,60.0,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
51.0,91534.85,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.31836,203033.22,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
57.0,201934.67,14.0,4659.4487,0.0,40.0,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
48.0,266988.1,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,United-States,1
60.0,161444.6,13.0,0.0,0.0,20.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
30.0,256050.55,13.0,4928.9087,0.0,50.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
63.0,149798.4,12.0,15024.0,0.0,56.0,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
46.0,157654.38,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
41.0,432674.47,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,nan,1
58.0,127361.3,14.0,99999.0,0.0,36.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,264536.56,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States,1
48.0,164846.34,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
58.0,101423.69,13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
27.0,134785.52,14.0,4619.109,0.0,50.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,1
48.0,274928.53,9.0,5178.0,0.0,45.0,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,United-States,1
59.0,202323.23,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
37.0,160424.45,10.0,0.0,0.0,55.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
42.0,190922.92,15.0,0.0,0.0,40.0,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
64.0,200157.16,9.0,0.0,0.0,40.0,nan,HS-grad,Married-civ-spouse,nan,Husband,White,Male,United-States,1
36.0,227335.66,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
32.0,134365.78,9.0,7688.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
51.0,193550.55,14.0,0.0,0.0,55.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
50.0,114148.05,13.0,0.0,0.0,50.0,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United-States,1
74.292,98781.43,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
21.0,156528.48,10.0,0.0,0.0,15.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,1
27.0,104507.68,12.0,0.0,0.0,15.0,Private,Assoc-acdm,Never-married,Other-service,Unmarried,White,Female,United-States,1
49.0,155735.36,11.0,0.0,0.0,42.0,State-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
30.0,325285.75,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
33.0,382417.8,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
64.0,178732.62,9.0,0.0,0.0,65.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
42.0,121070.45,14.0,0.0,0.0,40.0,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
51.0,140951.4,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
32.0,196439.44,12.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Never-married,Protective-serv,Own-child,White,Male,United-States,1
46.0,312313.06,10.0,15024.0,0.0,40.0,nan,Some-college,Married-civ-spouse,nan,Husband,White,Male,United-States,1
62.931534,257375.34,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
48.0,118043.375,10.0,0.0,0.0,65.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
31.0,76483.38,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,United-States,1
50.0,130116.375,9.0,0.0,0.0,36.464844,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
46.0,245046.9,11.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,Dominican-Republic,1
56.0,153860.42,9.0,0.0,1887.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
60.0,264162.38,15.0,0.0,1982.0372,60.0,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
44.0,210149.27,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,1
44.0,177464.83,13.0,0.0,0.0,55.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
45.0,211520.23,10.0,7298.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States,1
33.0,24291.738,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,United-States,1
33.0,136311.67,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
43.0,199864.98,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
45.0,120255.53,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
36.0,165184.8,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
49.0,178214.23,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
33.0,77486.82,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,United-States,1
39.72653,171310.6,12.0,6737.5234,0.0,50.0,Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
64.0,103263.77,14.0,0.0,0.0,30.0,Private,Masters,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
52.0,138798.6,15.0,0.0,0.0,50.0,Self-emp-inc,Prof-school,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
55.607765,251989.42,13.0,5178.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.0,140203.39,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Philippines,1
35.0,161528.22,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
31.0,170047.88,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
49.687824,352737.8,15.0,15024.0,0.0,50.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
41.087692,175371.14,10.0,0.0,0.0,25.0,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,United-States,1
39.0,214357.47,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
22.0,181585.84,10.0,0.0,1977.0,40.0,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,United-States,1
30.0,140334.02,15.0,13944.982,0.0,40.0,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,1
47.0,230085.56,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
26.0,214345.88,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
55.0,68893.164,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
