age,fnlwgt,education_num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,salary
46.0,93424.37,11.0,0.0,0.0,35.781807,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
55.0,182187.52,10.0,0.0,1902.0,50.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
51.0,111599.98,12.0,15024.0,0.0,60.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
49.0,340174.1,13.0,7298.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
52.0,65398.895,9.0,0.0,1997.7036,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
33.0,185603.4,9.0,0.0,0.0,42.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
36.0,120973.266,13.0,0.0,0.0,60.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
33.0,150307.6,13.0,5178.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
48.0,92803.63,13.0,0.0,0.0,45.0,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,1
65.05135,66736.34,13.0,9760.314,0.0,35.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
42.0,375906.66,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
52.0,403317.44,14.0,0.0,0.0,40.0,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
32.0,372232.66,9.0,15024.0,0.0,72.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,United-States,1
63.0,152029.19,14.0,0.0,0.0,40.0,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,United-States,1
42.0,144805.22,12.0,3207.3884,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
59.296284,191780.53,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
31.0,182292.62,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States,1
42.0,167697.05,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
45.0,336689.94,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-spouse-absent,Sales,Unmarried,Black,Female,United-States,1
49.0,173364.8,9.0,0.0,2005.5065,38.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
37.0,160794.56,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
27.0,217110.81,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
51.0,74866.125,13.0,0.0,0.0,45.0,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,United-States,1
51.82906,111432.69,6.0,7688.0,0.0,40.0,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,nan,1
54.0,190592.78,10.0,7298.0,0.0,32.0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
47.0,105099.78,15.0,99999.0,0.0,40.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
57.0,374384.62,10.0,0.0,1977.0,50.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
39.0,326018.25,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,France,1
51.684013,38518.76,9.0,4530.3276,0.0,48.83578,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,United-States,1
46.0,41636.188,14.0,7298.0,0.0,50.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
32.0,143283.22,13.0,4405.3257,0.0,60.0,Local-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
34.0,290229.38,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,1
38.0,315688.25,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
40.0,188330.53,13.0,7577.766,0.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
35.0,187358.39,13.0,0.0,1902.0,45.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
29.0,199347.11,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
48.0,185516.77,10.0,15024.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
55.0,193378.8,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
48.0,109435.914,15.0,15024.0,0.0,50.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,nan,1
41.0,235807.12,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
34.0,192811.34,15.0,7298.0,0.0,50.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
30.0,119293.93,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
62.0,168903.48,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
41.0,123710.45,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
43.64289,379765.22,14.0,15024.0,0.0,50.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,213230.94,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
43.0,116821.266,16.0,0.0,0.0,50.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
38.0,196399.53,13.0,0.0,0.0,50.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,1
29.0,168936.06,13.0,0.0,0.0,60.0,Federal-gov,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
32.293102,199763.9,14.0,15024.0,0.0,50.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
40.0,218225.66,10.0,0.0,2026.1805,60.0,Self-emp-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
35.0,247075.67,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,221857.77,7.0,5178.0,0.0,70.0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
52.0,221869.47,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
40.0,165207.12,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
58.0,171076.28,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Sales,Unmarried,White,Male,United-States,1
34.0,125917.625,11.0,0.0,0.0,45.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
57.0,180894.58,9.0,15024.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
64.0,152063.9,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,419213.9,16.0,0.0,0.0,45.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
32.0,248491.9,13.0,0.0,0.0,30.0,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,Mexico,1
39.260956,34291.61,9.0,0.0,0.0,44.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
45.0,144337.75,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.0,230107.52,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States,1
49.0,171301.2,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.0,501533.12,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
50.0,163971.17,13.0,15024.0,0.0,55.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
27.0,209394.88,10.0,0.0,0.0,30.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
37.0,115916.95,9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,United-States,1
31.0,376352.44,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
51.0,169773.56,12.0,0.0,0.0,40.0,Federal-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
34.0,331653.06,13.0,0.0,1985.6677,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
28.0,219135.28,12.0,0.0,0.0,45.0,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
37.0,243215.05,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,1
39.0,124051.484,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
58.0,317603.56,15.0,0.0,0.0,60.0,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
61.0,107976.82,10.0,15024.0,0.0,40.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,193115.67,14.0,7298.0,0.0,45.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.0,225386.7,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
40.0,128029.14,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
54.0,116472.76,13.0,3325.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
57.0,116599.88,12.0,14324.048,0.0,50.0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
53.0,54823.69,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
50.0,120116.805,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
62.0,108834.18,15.0,0.0,0.0,30.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
63.0,221030.7,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
42.0,231938.33,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
31.0,191282.14,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
32.0,164075.11,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
52.0,105157.42,9.0,0.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
34.0,37180.754,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
24.0,213785.55,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
46.0,277510.28,11.0,0.0,0.0,50.0,State-gov,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Black,Male,United-States,1
55.0,307344.3,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,Germany,1
37.0,200490.16,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
38.0,390218.1,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
42.0,230118.25,13.0,0.0,0.0,20.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
30.0,232620.95,13.0,0.0,0.0,50.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
51.0,113271.98,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
42.0,198798.86,9.0,0.0,0.0,80.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.0,97207.68,16.0,0.0,0.0,50.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
44.0,258333.47,16.0,0.0,0.0,40.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
69.0,56945.72,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
59.725582,159300.72,13.0,0.0,0.0,10.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
33.0,384837.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
66.0,194080.8,9.0,15024.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
43.0,188202.64,12.0,3103.0,0.0,45.0,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
38.0,103881.81,11.0,0.0,0.0,50.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
49.0,167640.34,14.0,2966.543,0.0,45.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,127898.39,10.0,0.0,0.0,55.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
47.0,137992.4,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,141174.47,15.0,0.0,0.0,30.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
36.0,218342.8,10.0,0.0,0.0,40.0,nan,Some-college,Married-civ-spouse,nan,Wife,White,Female,United-States,1
60.0,34451.62,14.0,0.0,0.0,56.15838,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
52.0,106748.93,16.0,0.0,0.0,40.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
68.0,184435.34,10.0,0.0,0.0,40.0,nan,Some-college,Married-civ-spouse,nan,Husband,White,Male,United-States,1
31.985548,233481.5,9.0,7298.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
40.0,184866.42,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
60.0,100697.08,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
34.0,199139.4,13.0,0.0,0.0,16.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
30.246317,214128.36,16.0,0.0,0.0,40.0,Private,Doctorate,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,1
49.0,271326.4,14.0,0.0,0.0,60.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
60.0,234573.28,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
53.0,320274.06,13.0,0.0,0.0,40.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
50.0,112510.66,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,1
50.0,102365.016,10.0,7688.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
35.0,46895.95,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
49.0,84889.94,10.0,0.0,0.0,70.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
37.0,112124.12,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
38.0,223149.6,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,Mexico,1
61.0,142323.83,9.0,0.0,1974.7174,45.0,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
46.0,60043.742,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.0,176950.0,13.0,15024.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,173917.02,15.0,0.0,0.0,50.0,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
41.0,113439.21,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
48.0,368796.28,13.0,7688.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
66.0,169230.61,13.0,0.0,0.0,15.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
25.0,204773.52,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
49.0,120422.086,15.0,15024.0,0.0,40.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,United-States,1
32.0,58883.746,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
64.0,25964.08,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,United-States,1
28.0,480758.25,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,1
58.0,142370.19,13.0,15024.0,0.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
32.0,211280.6,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,United-States,1
33.0,118263.79,10.0,7365.168,0.0,40.0,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,1
39.0,319391.6,11.0,0.0,0.0,35.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Wife,White,Female,United-States,1
38.0,210550.53,12.0,0.0,0.0,40.0,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
48.0,97062.39,8.0,0.0,0.0,35.425224,nan,12th,Married-civ-spouse,nan,Wife,White,Female,United-States,1
44.0,174163.38,14.0,0.0,0.0,45.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,1
31.0,52942.29,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
30.0,108954.09,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
49.0,195333.23,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
33.0,80455.59,9.0,0.0,0.0,99.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
45.0,185858.5,16.0,99999.0,0.0,40.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
30.0,274658.4,13.0,7688.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
54.0,69523.664,14.0,4386.0,0.0,40.0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
45.0,187193.58,16.0,0.0,0.0,40.0,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
35.0,198036.23,11.0,0.0,0.0,60.0,Federal-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,United-States,1
48.174046,152777.42,9.0,0.0,0.0,30.0,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
40.0,144021.36,15.0,15024.0,0.0,60.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
36.0,206870.98,9.0,9985.241,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,1
39.0,229921.75,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
36.0,130115.34,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.66927,62627.863,14.0,0.0,0.0,60.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
33.0,272537.84,13.0,0.0,0.0,45.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,1
37.0,145262.22,11.0,0.0,0.0,99.0,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
47.0,208438.56,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
54.0,95190.3,9.0,0.0,0.0,50.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
51.0,146121.19,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
32.0,188710.62,11.0,7298.0,0.0,50.0,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany,1
28.0,283441.34,13.0,0.0,1977.0,45.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
49.09996,626926.4,9.0,0.0,0.0,40.0,Private,HS-grad,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United-States,1
39.0,230764.64,9.0,0.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
36.0,202187.03,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,220748.17,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
34.0,169583.72,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
59.0,97149.79,4.0,0.0,0.0,8.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
57.0,345584.0,9.0,0.0,0.0,20.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
42.910328,202665.42,14.0,0.0,0.0,45.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
55.0,204307.73,9.0,0.0,1974.8981,40.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
45.0,157156.56,13.0,0.0,0.0,35.0,Private,Bachelors,Never-married,Other-service,Own-child,White,Male,United-States,1
28.0,190376.73,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
64.0,172918.03,10.0,0.0,0.0,16.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,1
51.0,110035.42,14.0,15024.0,0.0,60.0,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
44.0,57021.805,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
38.0,252316.38,9.0,0.0,0.0,60.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,1
58.0,159736.77,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
48.0,177986.75,13.0,7688.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.969612,217440.23,12.0,7298.0,0.0,40.0,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
30.0,601637.2,10.0,0.0,0.0,30.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
41.0,216402.88,7.0,13669.47,0.0,40.0,Private,11th,Widowed,Transport-moving,Not-in-family,White,Male,United-States,1
50.0,180460.36,10.0,0.0,0.0,48.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
52.0,89077.49,7.0,0.0,0.0,40.0,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
38.0,205619.31,10.0,4313.1753,0.0,50.0,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,Black,Male,United-States,1
33.0,413009.97,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
47.0,183272.05,13.0,0.0,0.0,40.0,nan,Bachelors,Married-civ-spouse,nan,Husband,White,Male,United-States,1
65.0,408214.78,14.0,2620.9365,0.0,20.0,nan,Masters,Married-civ-spouse,nan,Husband,White,Male,United-States,1
34.903946,145880.98,11.0,3103.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
35.0,23207.0,9.0,7298.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,United-States,1
43.0,113296.586,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
41.0,392497.9,13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
38.0,169499.19,13.0,99999.0,0.0,70.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
45.0,365946.0,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
38.0,363503.84,13.0,5178.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
