CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited
446,45,10,125191.69,128260.86,Spain,Female,1,1,1,1
762,34,8,98592.88,191790.29,Germany,Female,1,0,1,1
572,47,4,99353.42,196549.85,Germany,Male,1,1,0,1
478,38,4,171913.87,51820.87,France,Female,1,1,0,1
646,44,2,113063.83,53072.49,Germany,Female,1,0,0,1
555,44,3,105770.7,60533.96,France,Female,3,1,0,1
612,33,5,69478.57,8973.67,Spain,Male,1,1,0,1
623,45,0,0.0,196533.72,France,Male,1,1,0,1
850,42,6,84445.68,60021.34,Germany,Male,3,0,1,1
715,41,8,56214.85,92982.61,France,Female,2,0,0,1
816,38,5,130878.75,71905.77,Germany,Female,3,1,0,1
586,58,7,151933.63,162960.05,France,Male,1,1,0,1
655,41,8,125561.97,164040.94,Germany,Male,1,0,0,1
700,32,8,110923.15,161845.81,France,Female,2,1,1,1
770,33,4,0.0,26080.54,France,Female,1,1,0,1
644,50,9,76817.0,196371.13,France,Male,4,1,0,1
688,33,2,0.0,27557.18,Spain,Female,1,0,0,1
662,41,4,90350.77,75884.65,Spain,Female,1,1,0,1
618,40,0,140306.38,160618.61,Germany,Female,1,1,0,1
584,48,2,213146.2,75161.25,Spain,Female,1,1,0,1
575,47,9,107915.94,63452.18,Germany,Male,2,1,1,1
789,37,6,110689.07,71121.04,Germany,Female,1,1,1,1
779,29,3,46388.16,127939.26,France,Female,3,1,0,1
812,44,8,0.0,66926.83,Spain,Female,3,1,0,1
466,56,2,111920.13,197634.11,Germany,Female,3,1,0,1
841,52,5,0.0,183239.71,France,Female,1,0,0,1
731,47,1,115414.19,191734.67,France,Female,3,0,0,1
444,45,4,0.0,161653.5,France,Female,2,1,0,1
662,35,6,0.0,2423.9,Spain,Female,2,0,0,1
782,72,5,148666.99,2605.65,Germany,Female,1,1,0,1
845,52,0,0.0,31726.76,Spain,Female,1,1,0,1
518,50,4,0.0,107112.25,Spain,Male,1,0,0,1
638,43,3,145860.98,142763.51,France,Female,1,1,1,1
757,57,3,89079.41,53179.21,France,Male,1,1,1,1
683,30,2,0.0,100496.84,France,Female,2,0,1,1
554,55,0,108477.27,140003.0,Germany,Female,1,0,1,1
459,42,6,129634.25,177683.02,Spain,Female,2,1,1,1
527,35,8,0.0,98031.53,Spain,Female,1,1,0,1
564,44,3,111760.4,104722.47,Germany,Female,3,1,1,1
453,42,5,0.0,83008.49,Spain,Female,3,1,0,1
553,47,3,116528.15,145704.19,Spain,Male,1,0,0,1
646,50,5,142644.64,142208.5,Spain,Female,2,1,1,1
740,56,4,99097.33,85016.64,Spain,Female,1,1,1,1
571,37,9,139592.98,104152.65,Germany,Male,3,1,0,1
698,51,6,144237.91,157143.61,France,Female,4,1,0,1
539,43,3,116220.5,55803.96,Germany,Female,3,1,0,1
634,46,5,123642.36,49725.16,Germany,Female,1,1,1,1
632,44,3,133793.89,34607.14,France,Female,1,1,1,1
697,42,1,0.0,1262.83,France,Female,1,1,0,1
646,32,8,105397.8,78111.84,Germany,Male,1,1,0,1
727,36,6,140418.81,113033.73,Germany,Male,1,1,1,1
760,49,9,91502.99,117232.9,Germany,Female,1,1,0,1
545,53,5,114421.55,180598.28,Germany,Male,1,1,0,1
544,64,3,124043.8,111402.97,France,Female,1,1,1,1
535,38,2,119272.29,195896.59,France,Male,1,0,0,1
676,34,8,82909.14,91817.38,France,Female,1,1,0,1
711,38,2,129022.06,14374.86,France,Female,2,1,1,1
581,47,1,122949.14,180251.68,France,Female,1,0,0,1
475,45,0,134264.04,27822.99,France,Female,1,1,0,1
673,38,2,170061.92,134901.34,France,Female,2,0,0,1
519,38,1,114141.64,60988.21,Germany,Male,1,1,1,1
743,43,2,161807.18,93228.86,Spain,Male,2,0,1,1
618,54,4,118449.21,133573.29,Germany,Female,1,1,1,1
653,41,1,104584.11,15126.32,Germany,Male,1,1,0,1
682,35,2,181166.44,63737.19,France,Female,1,1,1,1
518,46,4,113625.93,92727.42,Germany,Male,1,0,0,1
739,32,3,102128.27,63981.37,Germany,Male,1,1,0,1
588,49,6,132623.76,36292.94,Germany,Male,3,1,0,1
645,44,8,113755.78,149756.71,Spain,Male,2,1,0,1
646,25,5,182876.88,42537.59,Spain,Male,2,1,1,1
650,55,2,140891.46,179834.45,Germany,Female,3,1,1,1
696,52,6,139781.06,27445.4,France,Male,1,1,0,1
642,56,6,103244.86,143049.72,Germany,Female,2,1,0,1
644,40,4,77270.08,115800.1,Germany,Female,2,1,1,1
528,46,9,135555.66,133146.03,Germany,Female,1,1,0,1
469,48,5,0.0,160529.71,France,Female,1,1,0,1
428,40,3,129248.11,72876.43,Germany,Female,2,1,0,1
803,42,5,0.0,196466.83,France,Male,1,1,0,1
535,50,1,140292.58,69531.22,Spain,Female,3,0,0,1
756,38,6,119208.85,169763.89,Spain,Male,1,1,0,1
619,40,10,0.0,147093.84,France,Female,1,1,1,1
443,35,9,108308.0,129031.19,France,Female,1,1,0,1
687,47,1,91219.29,158845.49,Germany,Female,1,0,0,1
383,48,8,95808.19,137702.01,Spain,Female,1,0,0,1
707,49,10,0.0,82967.97,France,Female,1,1,0,1
475,40,7,160818.08,169642.13,France,Male,1,0,1,1
635,33,1,0.0,178067.33,France,Male,3,0,0,1
802,39,7,120145.96,59497.01,France,Female,2,0,1,1
658,31,3,133003.03,146339.27,Germany,Female,1,0,1,1
560,49,4,0.0,100075.1,France,Male,1,1,1,1
684,48,3,73309.38,21228.34,France,Female,1,0,0,1
608,62,8,144976.5,175836.03,France,Female,1,0,0,1
678,49,2,116933.11,195053.58,Germany,Male,1,1,0,1
694,37,8,98218.04,182354.46,Germany,Female,2,1,0,1
711,42,3,177626.77,16392.72,Spain,Male,3,0,1,1
690,54,5,0.0,12847.61,France,Male,1,1,0,1
618,37,5,96652.86,98686.4,France,Female,1,1,0,1
833,59,1,130854.59,30722.52,Germany,Male,1,1,1,1
578,45,1,148600.91,143397.14,France,Male,1,1,0,1
693,43,1,121927.92,87994.95,Germany,Female,1,1,0,1
770,68,2,183555.24,159557.28,France,Female,1,0,0,1
598,38,1,101487.18,75959.1,Germany,Male,1,1,1,1
579,39,5,117833.3,5831.0,Germany,Female,3,0,0,1
654,40,6,0.0,183872.88,France,Male,1,0,0,1
765,56,1,0.0,13228.93,France,Female,1,1,0,1
537,59,9,0.0,103799.77,France,Male,2,0,0,1
706,47,10,144090.42,140938.95,Germany,Female,1,1,0,1
589,55,7,119961.48,65156.83,Germany,Male,1,1,0,1
756,62,3,0.0,11199.04,France,Male,1,1,1,1
564,31,5,121461.87,20432.09,Spain,Male,1,1,1,1
850,45,5,174088.3,5669.31,Spain,Female,4,1,0,1
569,34,0,151839.26,102299.81,Spain,Male,1,1,0,1
755,41,6,104817.41,126013.58,France,Male,1,1,0,1
621,46,6,141078.37,34580.8,Germany,Male,1,0,0,1
675,61,5,62055.17,166305.16,France,Female,3,1,0,1
850,62,1,124678.35,70916.0,France,Female,1,1,0,1
648,32,8,157138.99,190994.48,Germany,Female,3,1,0,1
791,44,5,0.0,123977.86,France,Female,2,1,1,1
621,40,7,0.0,131283.6,Spain,Female,2,0,1,1
605,51,9,104760.82,165574.54,France,Female,1,1,1,1
479,47,6,121797.09,5811.9,France,Male,1,0,1,1
627,39,5,124586.93,93132.61,Germany,Female,1,1,0,1
626,39,10,132287.92,51467.92,Germany,Male,3,1,1,1
535,48,5,134542.73,58203.67,Germany,Male,1,1,1,1
547,44,5,0.0,5459.07,Spain,Female,3,0,0,1
655,46,7,137145.12,115146.4,Germany,Female,1,1,0,1
634,59,3,95727.05,97939.4,Germany,Female,1,0,0,1
634,31,9,108632.48,179485.96,Spain,Male,1,1,1,1
771,50,3,105229.72,16281.68,France,Male,1,1,1,1
504,46,2,163764.84,165122.55,Spain,Female,1,1,1,1
603,32,7,0.0,198055.94,France,Male,1,1,0,1
512,41,8,145150.28,64869.32,France,Female,1,1,0,1
606,36,1,155655.46,192387.51,France,Male,1,1,1,1
536,35,8,0.0,171840.24,France,Female,1,1,0,1
418,46,9,0.0,81014.5,France,Female,1,1,1,1
680,51,5,143139.87,47795.43,Germany,Female,1,0,0,1
648,56,6,157559.59,140991.23,Spain,Female,2,1,0,1
704,27,5,147004.34,64381.33,Germany,Male,1,1,0,1
597,22,6,101528.61,70529.0,Germany,Female,1,1,0,1
717,42,5,190305.78,99347.8,Spain,Female,1,1,0,1
621,47,0,0.0,133831.37,France,Male,1,1,1,1
668,56,9,110993.79,134396.64,Germany,Male,1,1,0,1
736,50,9,116309.01,185360.4,Germany,Male,1,1,0,1
595,64,2,105736.32,89935.73,Germany,Female,1,1,1,1
434,55,8,109339.17,96405.88,Germany,Male,2,1,0,1
794,62,9,123681.32,173586.63,France,Female,3,1,0,1
516,46,1,104947.72,115789.25,France,Female,1,1,0,1
601,43,8,0.0,110916.15,France,Female,3,0,1,1
795,33,9,104552.72,120853.83,Germany,Female,1,1,1,1
533,39,2,0.0,73669.94,France,Female,1,0,1,1
629,40,2,121647.54,64849.74,Germany,Male,2,1,1,1
705,33,5,116765.7,190659.17,Germany,Female,1,0,0,1
646,50,0,104129.24,181794.86,France,Male,2,1,0,1
617,50,7,0.0,184839.7,Spain,Male,1,1,0,1
594,56,7,0.0,26215.85,France,Female,1,1,0,1
652,37,4,92208.54,197699.8,France,Female,1,0,1,1
804,50,4,0.0,8546.87,France,Female,1,1,1,1
523,39,1,143903.11,118711.75,Germany,Female,1,1,1,1
716,44,3,109528.28,27341.63,France,Female,1,1,0,1
645,47,9,152076.93,121840.2,Germany,Male,1,1,0,1
707,48,7,105086.74,180344.69,Germany,Female,1,1,1,1
609,48,1,108019.27,184524.65,France,Male,3,1,1,1
749,29,7,137059.05,102975.72,Germany,Female,3,1,0,1
625,49,4,128504.76,126812.63,Germany,Female,1,1,0,1
728,46,2,109705.52,20276.87,France,Female,1,1,0,1
697,45,1,0.0,46807.62,France,Female,2,1,0,1
599,58,4,0.0,176407.15,France,Male,1,0,0,1
663,32,8,130627.66,47161.25,Germany,Male,1,1,0,1
626,26,8,148610.41,104502.02,Spain,Female,3,0,1,1
746,58,3,0.0,80344.96,France,Male,3,1,1,1
699,22,9,99339.0,68297.61,France,Male,1,1,0,1
521,27,4,121325.84,164223.7,France,Male,1,1,1,1
753,57,7,0.0,159475.08,France,Male,1,1,0,1
627,44,6,153548.12,35300.08,France,Male,1,0,0,1
721,51,0,169312.13,109078.35,Spain,Male,1,1,0,1
538,62,3,75051.49,17682.02,France,Female,1,0,0,1
481,44,9,175303.06,65500.53,France,Male,1,1,0,1
626,44,10,81553.93,20063.63,France,Female,1,1,0,1
787,43,0,132217.45,20955.03,Germany,Male,1,1,0,1
752,48,5,116060.08,156618.38,Spain,Male,1,1,0,1
592,54,8,0.0,28737.71,France,Male,1,1,1,1
850,40,6,0.0,136985.08,France,Male,1,1,0,1
506,57,6,0.0,194421.12,France,Female,2,0,1,1
715,38,5,118590.41,5684.17,France,Female,1,1,1,1
791,33,3,0.0,144413.92,France,Female,1,1,1,1
630,40,0,118633.08,60032.46,France,Female,1,0,1,1
489,51,3,0.0,174098.28,France,Female,2,0,1,1
737,43,0,80090.93,39920.0,France,Male,1,1,0,1
647,26,8,109958.15,136592.24,Spain,Female,1,1,1,1
502,42,0,132002.7,28204.98,Germany,Female,1,0,1,1
611,61,3,131583.59,66238.23,France,Female,4,0,1,1
405,39,10,0.0,160810.85,France,Male,1,1,0,1
727,58,5,106913.43,25881.0,Germany,Male,1,1,0,1
608,56,10,129255.2,142492.04,France,Female,2,1,0,1
530,52,1,106723.28,109960.4,France,Male,1,0,0,1
823,46,3,81576.75,28370.95,Spain,Female,1,1,1,1
706,23,5,0.0,164128.41,France,Female,1,0,0,1
603,42,8,91611.12,144675.3,Spain,Female,1,0,0,1
682,38,1,116520.28,49833.5,Germany,Female,1,1,1,1
701,40,5,169742.64,153537.55,France,Male,1,1,1,1
665,51,8,0.0,38928.48,Spain,Female,1,1,1,1
667,38,6,144432.04,73963.17,France,Female,1,1,1,1
695,63,1,146202.93,126688.83,Spain,Male,1,1,1,1
568,43,9,0.0,125870.79,Spain,Female,1,1,0,1
439,52,3,96196.24,198874.52,Spain,Male,4,1,0,1
530,45,1,0.0,190663.89,France,Female,1,0,1,1
689,45,0,57784.22,197804.0,Spain,Female,1,1,0,1
847,41,3,101543.51,16025.17,Germany,Female,4,1,0,1
516,53,1,156674.2,118502.34,Germany,Female,1,1,0,1
532,52,3,110791.97,148704.77,Germany,Male,1,1,0,1
732,55,9,136576.02,3268.17,France,Male,1,0,1,1
616,43,3,120867.18,18761.92,Spain,Female,1,1,0,1
599,33,4,51690.89,111622.76,Spain,Male,1,1,0,1
734,54,3,0.0,130805.54,France,Female,1,1,0,1
751,51,7,148074.79,146411.41,Germany,Female,1,1,0,1
587,40,2,0.0,106174.7,France,Male,4,0,1,1
628,31,6,175443.75,113167.17,France,Female,1,1,0,1
553,48,3,0.0,30730.95,Spain,Female,1,0,1,1
846,41,5,0.0,3440.47,France,Female,3,1,0,1
669,51,3,88827.53,85250.77,Spain,Male,1,0,0,1
785,32,3,124493.03,52583.79,Germany,Female,2,0,1,1
771,45,0,139825.56,170984.97,Spain,Male,1,0,0,1
711,37,2,0.0,83978.86,Spain,Male,2,1,0,1
752,41,8,0.0,139844.04,France,Female,2,1,0,1
598,48,6,120682.53,30635.52,France,Male,1,1,0,1
521,34,7,70731.07,20243.97,Spain,Female,1,1,1,1
636,60,7,124447.73,141364.62,Spain,Male,1,1,1,1
730,47,7,0.0,33373.26,France,Female,1,1,0,1
835,47,5,108289.28,45859.55,Germany,Female,2,1,1,1
542,59,2,68892.77,7905.06,France,Female,2,1,0,1
682,42,0,0.0,91981.85,France,Female,1,0,1,1
726,29,7,0.0,91844.14,France,Male,2,1,1,1
542,42,1,0.0,178256.58,France,Female,1,1,1,1
408,84,8,87873.39,188484.52,France,Female,1,0,0,1
760,38,6,162888.73,91098.76,France,Male,1,1,0,1
778,29,6,150358.97,62454.01,Germany,Female,1,1,0,1
767,47,5,0.0,121964.46,Spain,Male,1,1,0,1
651,35,1,163700.78,29583.48,Germany,Female,3,1,1,1
691,58,3,0.0,194930.3,France,Male,1,0,1,1
721,45,7,138523.2,59604.45,Germany,Female,1,0,0,1
627,35,2,137852.96,172269.21,Germany,Female,1,1,1,1
534,62,2,0.0,42763.12,France,Male,2,0,0,1
686,38,2,93569.86,10137.34,Germany,Female,3,0,0,1
667,42,7,0.0,108348.94,France,Male,1,0,1,1
598,46,7,131769.04,184980.23,Germany,Female,1,0,0,1
680,24,10,0.0,154971.63,France,Female,3,1,0,1
587,46,9,107850.82,139431.0,Germany,Male,1,1,0,1
577,51,2,108867.0,140800.66,Spain,Male,1,0,0,1
742,28,2,191864.51,108457.99,France,Female,1,1,0,1
809,42,6,64497.94,182436.81,Germany,Female,3,0,1,1
538,49,9,141434.04,173779.25,Spain,Female,1,0,0,1
683,56,7,50911.21,97629.31,Spain,Male,3,0,0,1
588,30,0,110148.49,5790.9,Germany,Female,1,1,0,1
619,32,4,175406.13,172792.43,Spain,Female,2,1,1,1
546,47,8,0.0,66408.01,France,Female,1,1,1,1
850,47,10,134381.52,26812.89,Germany,Female,1,0,0,1
585,55,10,106415.57,122960.98,France,Male,3,1,1,1
622,52,9,111973.97,162756.29,Germany,Female,1,1,1,1
754,45,6,0.0,73881.68,France,Female,1,1,0,1
657,36,8,188241.05,183058.51,Spain,Male,2,0,0,1
727,40,1,93051.64,71865.31,Germany,Male,2,1,0,1
731,38,10,123711.73,171340.68,France,Female,2,1,0,1
595,46,10,0.0,73489.15,France,Male,1,1,0,1
579,56,4,99340.83,4523.74,Spain,Male,1,0,0,1
611,46,5,0.0,77677.14,France,Female,1,1,0,1
678,55,5,0.0,196794.11,France,Female,1,0,1,1
513,48,2,0.0,114709.13,Spain,Male,1,1,1,1
664,48,10,0.0,140173.17,France,Male,1,1,0,1
579,50,5,117721.02,192146.63,Germany,Female,1,0,1,1
665,63,7,104469.58,25165.36,Germany,Male,1,1,1,1
593,27,10,0.0,94620.0,Spain,Male,3,0,0,1
663,36,6,77253.5,35817.97,Germany,Female,1,0,0,1
651,34,10,148962.46,66389.43,Germany,Female,1,1,0,1
608,28,4,0.0,10899.63,Spain,Female,2,1,0,1
653,58,1,132602.88,5097.67,Germany,Male,1,1,0,1
627,24,5,102773.2,56793.02,Germany,Male,2,1,0,1
844,41,10,76319.64,141175.18,France,Female,1,1,1,1
514,43,1,95556.31,199273.98,Germany,Male,1,0,1,1
731,21,8,132312.06,106663.46,Germany,Female,1,1,0,1
766,34,6,106434.94,137995.66,Germany,Female,1,0,1,1
479,33,2,208165.53,50774.81,France,Female,1,0,0,1
651,35,8,110067.71,127678.95,Germany,Male,1,1,0,1
659,29,6,123192.12,56971.41,France,Male,1,1,1,1
526,49,2,0.0,114539.67,Spain,Male,1,1,0,1
651,45,2,165901.59,23054.51,France,Male,2,1,0,1
731,52,10,0.0,24998.75,France,Female,1,1,1,1
729,28,0,0.0,31165.06,Spain,Female,2,1,1,1
686,60,9,0.0,75246.21,France,Male,3,1,1,1
632,41,8,127205.32,93874.87,Germany,Male,4,1,0,1
753,46,3,111512.75,159576.75,Germany,Female,3,1,0,1
688,35,5,111578.18,166165.93,Germany,Male,1,0,0,1
484,55,8,149349.58,137519.92,Germany,Female,3,0,0,1
699,32,1,123906.22,127443.82,Germany,Male,3,1,1,1
616,31,3,136789.14,59346.4,France,Female,1,1,0,1
697,43,8,103409.16,66893.28,Germany,Male,1,1,0,1
478,50,2,0.0,93332.64,France,Female,1,0,1,1
610,42,6,0.0,158302.59,Spain,Male,2,1,0,1
715,37,9,105489.31,143096.49,Germany,Female,1,0,0,1
636,48,3,120568.41,190160.04,Germany,Female,1,1,0,1
792,47,0,0.0,5557.88,Spain,Male,1,1,1,1
624,54,3,116726.22,110498.1,Germany,Male,1,1,0,1
614,50,4,137104.47,127166.49,France,Male,1,1,0,1
570,50,5,129293.74,177805.44,Germany,Female,1,1,0,1
612,46,9,161450.03,96961.0,Germany,Male,1,1,1,1
672,52,8,170008.84,56407.42,France,Male,1,0,0,1
599,28,4,126833.79,60843.09,Spain,Female,2,1,0,1
710,43,2,140080.32,157908.19,Germany,Male,3,1,1,1
684,39,4,207034.96,157694.76,Spain,Male,2,0,0,1
562,57,3,0.0,6554.97,France,Female,3,1,0,1
542,54,8,105770.14,140929.98,Spain,Male,1,0,1,1
585,56,1,128472.8,186476.91,Spain,Female,1,1,0,1
535,40,7,111756.5,8128.32,Germany,Male,1,1,0,1
481,57,9,0.0,169719.35,France,Female,3,1,1,1
443,54,3,138547.97,70196.23,France,Female,1,1,1,1
616,28,10,105173.99,29835.37,Germany,Female,1,0,1,1
678,51,1,145751.03,109718.44,Germany,Female,1,0,0,1
743,41,7,0.0,163736.09,Spain,Male,1,1,0,1
365,30,0,127760.07,81537.85,Germany,Male,1,1,0,1
704,32,7,127785.17,184464.7,France,Male,4,0,0,1
637,46,2,143500.82,166996.46,Germany,Female,1,1,0,1
656,46,7,141535.52,50595.15,Germany,Female,1,1,0,1
697,32,7,175464.85,116442.42,France,Male,3,1,0,1
704,24,2,0.0,35600.25,Spain,Female,1,1,0,1
520,43,3,150805.17,25333.03,Germany,Male,3,0,1,1
616,45,6,128352.59,144000.59,Germany,Female,3,1,1,1
482,45,7,156353.46,72643.95,Germany,Male,1,1,0,1
742,36,2,129748.54,47271.61,Germany,Female,2,0,0,1
524,64,5,0.0,136079.64,Spain,Female,1,1,0,1
584,54,1,77354.37,138192.98,Germany,Female,1,0,0,1
655,40,0,81954.6,198798.44,Germany,Female,1,1,1,1
612,63,2,131629.17,122109.58,Spain,Female,2,1,0,1
642,40,6,129502.49,86099.23,Germany,Female,2,0,1,1
643,45,4,45144.43,60917.24,France,Female,1,1,0,1
581,39,1,121523.51,161655.55,Germany,Male,1,0,0,1
628,50,4,122227.71,14217.77,Germany,Male,1,0,1,1
561,27,9,135637.0,153080.4,France,Female,1,1,0,1
504,43,7,102365.49,194690.77,Germany,Female,1,1,0,1
697,49,7,195238.29,131083.56,France,Female,4,0,1,1
651,38,2,0.0,67029.82,Spain,Male,3,1,0,1
741,40,4,104784.23,135163.76,Spain,Male,1,1,0,1
622,41,2,127087.06,102402.91,France,Male,1,1,0,1
740,44,9,0.0,96528.0,France,Male,1,0,1,1
663,53,6,150200.23,151317.27,Spain,Female,1,0,1,1
740,57,3,113386.36,65121.63,Germany,Female,2,1,1,1
717,49,1,110864.38,124532.9,Spain,Female,2,1,1,1
678,55,4,129646.91,184125.1,Germany,Male,1,1,1,1
565,52,5,97720.35,175070.94,Germany,Male,2,1,0,1
702,26,5,56738.47,100442.22,France,Male,2,1,1,1
576,63,9,70655.48,78955.8,France,Male,1,0,0,1
592,70,5,71816.74,105096.82,Germany,Female,2,1,0,1
579,42,0,144386.32,22497.1,Germany,Male,1,1,1,1
554,43,10,0.0,149629.13,France,Female,2,1,0,1
551,52,1,0.0,63584.55,France,Male,1,0,0,1
850,55,7,0.0,171762.87,Spain,Female,1,0,0,1
445,48,7,168286.58,16645.77,Germany,Female,1,1,0,1
516,47,9,128298.74,149614.17,Germany,Female,1,0,0,1
798,58,9,0.0,119071.56,Spain,Female,2,0,0,1
692,31,2,0.0,91829.17,France,Female,2,1,0,1
754,65,1,136186.44,121529.59,Germany,Male,1,1,1,1
809,48,2,0.0,160976.85,Spain,Female,1,1,0,1
713,47,1,0.0,107825.08,Spain,Female,1,1,0,1
689,57,4,0.0,136649.8,Spain,Female,2,1,0,1
684,56,3,127585.98,80593.49,Germany,Female,3,1,1,1
671,47,7,114603.76,153194.32,Germany,Female,2,1,0,1
705,37,10,0.0,13935.53,France,Female,2,1,1,1
675,38,6,68065.8,138777.0,France,Female,1,0,0,1
586,60,3,47020.65,63241.21,France,Female,2,0,1,1
596,33,8,0.0,121189.3,France,Male,1,1,0,1
621,53,9,170491.84,35588.07,Spain,Male,1,1,0,1
754,61,5,146622.35,41815.22,France,Male,1,1,1,1
721,28,9,154475.54,101300.94,Germany,Male,2,0,1,1
643,45,5,0.0,142513.5,France,Male,1,1,0,1
757,43,5,131433.33,3497.43,Germany,Female,2,1,1,1
696,42,4,0.0,126353.13,France,Male,1,0,0,1
749,34,2,0.0,174189.04,Spain,Male,1,0,0,1
626,43,4,137638.69,130442.08,France,Male,1,1,0,1
590,29,10,0.0,51907.72,Spain,Male,1,1,1,1
528,39,0,127631.62,22197.8,Germany,Male,1,0,1,1
706,57,7,0.0,17941.16,Spain,Male,1,1,0,1
678,26,5,111128.04,60941.27,France,Male,1,1,0,1
521,52,5,116497.31,53793.1,Germany,Male,3,0,0,1
710,62,3,131078.42,119348.76,Spain,Male,2,1,0,1
687,38,8,69434.4,66580.13,Spain,Male,2,1,1,1
499,42,0,147187.84,14868.94,Spain,Female,1,1,1,1
604,47,4,118907.6,47777.15,Germany,Female,1,0,1,1
661,42,9,75361.44,27608.12,Spain,Female,1,1,0,1
545,37,8,114754.08,136050.44,Germany,Female,1,1,0,1
808,37,2,100431.84,35140.49,Germany,Female,1,1,0,1
713,52,0,185891.54,46369.57,France,Female,1,1,1,1
525,47,6,118560.0,82522.61,Spain,Female,1,1,0,1
466,41,3,33563.95,178994.13,France,Female,2,1,0,1
589,61,1,0.0,61108.56,France,Female,1,1,0,1
640,47,6,89799.46,13783.77,France,Female,2,0,1,1
531,31,7,117052.82,118508.09,Germany,Female,1,1,0,1
511,40,9,124401.6,198814.24,Germany,Female,1,1,0,1
492,49,8,0.0,182865.09,France,Female,1,1,1,1
682,29,6,101012.77,32589.89,Germany,Female,1,0,0,1
741,52,1,171236.3,21834.4,France,Male,2,0,0,1
644,32,8,141528.88,167087.34,Germany,Female,1,1,1,1
574,36,4,77967.5,167066.95,Spain,Male,1,1,0,1
756,39,3,100717.85,73406.04,Germany,Female,3,1,1,1
723,47,10,90450.0,103379.31,Germany,Female,2,0,0,1
707,52,7,0.0,109688.82,Spain,Female,1,1,0,1
764,39,9,138341.51,50072.94,Germany,Female,1,1,0,1
618,37,5,0.0,178705.45,France,Male,1,0,1,1
593,48,3,133903.12,85902.39,Germany,Female,2,1,1,1
811,46,9,180226.24,13464.64,France,Male,1,1,0,1
615,61,9,0.0,150227.85,Spain,Male,2,1,0,1
652,46,10,121063.8,151481.86,Germany,Male,3,1,0,1
568,40,1,99282.63,134600.94,Germany,Male,1,0,0,1
663,46,6,95439.4,21038.58,Germany,Female,1,1,1,1
692,45,6,152296.83,108040.86,Germany,Male,4,0,1,1
569,51,3,0.0,75084.96,Spain,Female,3,1,0,1
659,48,4,123593.22,82469.06,Germany,Male,2,1,0,1
750,33,3,161801.47,153288.97,Spain,Female,1,0,1,1
573,26,4,129109.02,149814.68,France,Female,1,0,0,1
431,44,2,138843.7,37688.31,Germany,Female,1,1,0,1
585,50,2,125845.66,9439.31,Germany,Male,1,1,0,1
725,47,1,104887.43,86622.56,Germany,Female,1,0,0,1
598,43,5,0.0,100722.72,France,Female,3,1,1,1
579,33,6,0.0,94993.04,Spain,Male,1,1,0,1
651,56,2,0.0,114522.68,France,Male,1,1,0,1
587,49,7,155393.98,13308.2,Germany,Female,2,1,0,1
655,59,7,0.0,88958.49,France,Female,1,1,0,1
745,55,9,110123.59,51548.14,France,Female,1,0,1,1
638,57,6,0.0,33676.48,France,Male,1,1,0,1
595,44,4,96553.52,143952.24,Germany,Female,2,1,0,1
647,52,7,130013.12,190806.36,Germany,Male,1,1,1,1
653,47,6,0.0,50695.93,France,Male,1,1,0,1
672,40,10,102980.44,1285.81,Germany,Male,1,1,0,1
739,41,8,0.0,191694.77,Spain,Female,1,1,0,1
618,56,7,0.0,142400.27,France,Male,1,1,1,1
766,47,9,129289.98,169935.46,Germany,Male,1,1,0,1
770,45,4,110765.68,26163.74,Germany,Male,1,1,0,1
680,42,7,105722.69,90558.24,Germany,Female,1,1,1,1
802,60,3,92887.06,39473.63,France,Female,1,1,0,1
745,44,0,119638.21,34265.08,Germany,Female,1,1,1,1
850,47,6,0.0,187391.02,France,Male,1,1,0,1
592,60,9,0.0,13614.01,France,Male,4,1,1,1
785,38,1,0.0,134964.85,France,Female,1,1,0,1
774,52,2,56580.93,113266.28,France,Female,1,1,0,1
753,36,7,128518.98,44567.83,France,Female,1,1,1,1
547,50,3,81290.02,177747.03,Germany,Male,3,0,1,1
834,57,8,112281.6,140225.14,Germany,Female,3,1,0,1
456,63,1,165350.61,140758.07,France,Female,2,0,0,1
350,51,10,0.0,125823.79,France,Male,1,1,1,1
529,29,4,135759.4,112813.79,Germany,Male,1,0,0,1
638,33,5,129335.65,56585.2,Germany,Female,1,1,1,1
793,32,2,0.0,193817.63,France,Male,2,1,0,1
550,38,9,140278.99,171457.06,France,Male,3,1,1,1
487,53,4,199689.49,24207.86,France,Male,1,1,1,1
790,47,10,148636.21,16119.96,France,Female,1,0,1,1
582,40,3,110150.43,191757.65,Germany,Female,1,1,1,1
731,40,5,171325.98,159718.27,Spain,Female,1,1,1,1
590,37,0,64345.21,61759.33,Spain,Female,1,0,1,1
597,35,9,0.0,73181.39,Spain,Male,3,0,1,1
840,51,1,87779.83,36687.11,Germany,Female,1,0,1,1
698,31,8,185078.26,115337.74,Spain,Female,1,0,0,1
765,43,4,148962.76,173878.87,Germany,Male,1,0,1,1
526,52,8,93590.47,21228.71,France,Male,1,0,1,1
679,43,4,0.0,115136.51,France,Female,3,1,0,1
779,55,0,133295.98,22832.71,Spain,Female,1,1,0,1
736,57,9,95295.39,28434.44,Germany,Male,1,1,0,1
792,29,4,107601.79,18922.18,Germany,Female,1,1,0,1
734,22,5,130056.23,121894.31,France,Male,1,0,0,1
