length(m),height(cm),condition,color_type,X1,X2,breed_category,pet_category
0.38,39.08,1.0,Brown,0,1,0.0,Aother
0.84,23.39,3.0,Brown,15,4,2.0,Aother
0.99,10.54,0.0,Torbie,0,1,1.0,Aother
0.09,45.38,1.0,Black,0,7,0.0,Aother
0.18,26.67,0.0,Tan,0,1,1.0,Aother
0.57,14.84,2.0,Brown Tabby,13,9,1.0,Aother
0.72,38.78,0.0,Tan,0,1,1.0,Aother
0.29,46.1,2.0,White,13,9,1.0,Aother
0.3,22.33,2.0,Black,13,9,0.0,Aother
0.82,30.79,3.0,Brown Tabby,13,9,2.0,Aother
0.9,6.12,3.0,Brown,15,4,2.0,Aother
0.43,20.53,0.0,Tricolor,0,1,1.0,Aother
0.97,14.05,0.0,Brown,0,1,1.0,Aother
0.51,21.01,3.0,Black,16,9,2.0,Aother
0.36,18.3,1.0,Black,16,9,0.0,Aother
0.86,39.32,1.0,Brown,0,1,0.0,Aother
0.49,25.05,2.0,Brown Tabby,13,9,1.0,Aother
0.34,14.49,1.0,Orange Tabby,16,9,0.0,Aother
0.48,6.19,1.0,Black,0,1,0.0,Aother
0.68,11.67,1.0,White,0,7,0.0,Aother
0.85,28.8,1.0,Brown,0,7,0.0,Aother
0.48,16.48,0.0,White,0,1,1.0,Aother
0.37,18.51,3.0,Orange Tabby,13,9,2.0,Aother
0.5,49.66,1.0,Flame Point,0,1,0.0,Aother
0.82,37.61,0.0,Black,0,1,1.0,Aother
0.25,39.9,1.0,Brown Tabby,13,9,0.0,Aother
0.91,44.57,1.0,Orange Tabby,0,7,0.0,Aother
0.89,17.96,2.0,Blue Tabby,13,9,0.0,Aother
0.99,41.35,2.0,Brown Tabby,13,9,0.0,Aother
0.15,11.57,1.0,Tan,13,9,0.0,Aother
0.16,48.0,1.0,White,0,7,0.0,Aother
0.83,44.02,2.0,Blue Tabby,18,4,1.0,Aother
0.31,16.31,1.0,Brown,7,1,0.0,Aother
0.32,5.29,0.0,Brown Brindle,0,7,1.0,Aother
0.23,7.57,0.0,Calico,0,1,1.0,Aother
0.03,49.98,1.0,Black,13,9,0.0,Aother
0.94,5.34,1.0,Black,0,1,0.0,Aother
0.01,23.91,2.0,Black,17,9,1.0,Aother
0.93,11.85,2.0,Gray,13,9,1.0,Aother
0.32,21.46,1.0,White,13,9,0.0,Aother
0.25,8.6,1.0,Black,0,1,0.0,Aother
0.31,35.27,0.0,Black,0,7,1.0,Aother
0.84,6.75,1.0,Brown,18,4,0.0,Aother
0.62,31.44,0.0,Silver,0,1,1.0,Aother
0.42,26.94,1.0,Brown,0,1,0.0,Aother
0.95,44.75,3.0,Brown,0,7,2.0,Aother
0.2,35.85,2.0,Black,13,9,1.0,Aother
0.56,32.6,1.0,Black,0,1,0.0,Aother
0.67,27.78,0.0,Blue Tabby,0,7,1.0,Aother
0.77,43.89,0.0,Black,0,1,1.0,Aother
0.82,32.12,3.0,Tan,0,3,2.0,Aother
0.67,44.46,1.0,Black,0,7,0.0,Aother
0.75,36.1,1.0,Blue,0,7,0.0,Aother
0.73,15.05,2.0,Brown,0,1,0.0,Aother
0.05,42.34,0.0,Red,0,7,1.0,Aother
0.17,37.21,0.0,Tan,0,1,1.0,Aother
0.21,17.77,3.0,Brown,15,4,2.0,Aother
0.88,22.25,2.0,Black,17,9,1.0,Aother
0.1,45.34,1.0,Tan,0,1,0.0,Aother
0.09,7.17,2.0,Brown Tabby,13,9,0.0,Aother
0.77,27.53,2.0,Brown Brindle,0,7,0.0,Aother
0.73,37.62,3.0,Black,18,4,2.0,Aother
0.96,36.88,2.0,Black,0,1,0.0,Aother
0.98,5.28,0.0,Black,7,1,1.0,Aother
0.22,43.4,2.0,Black,13,9,1.0,Aother
0.35,16.09,1.0,Blue,13,9,0.0,Aother
0.17,20.92,1.0,Tan,0,1,0.0,Aother
0.97,44.11,2.0,Black,0,7,0.0,Aother
0.97,39.92,2.0,Orange Tabby,16,9,0.0,Aother
0.13,39.59,1.0,White,0,7,0.0,Aother
0.48,19.16,0.0,Black,0,1,1.0,Aother
0.04,13.89,1.0,Red,0,1,0.0,Aother
0.26,39.28,0.0,Orange Tabby,0,1,1.0,Aother
0.03,47.75,1.0,White,13,9,0.0,Aother
0.29,14.89,0.0,Tan,0,1,1.0,Aother
0.42,49.58,0.0,Black,13,9,1.0,Aother
0.14,14.18,3.0,Brown,15,4,2.0,Aother
0.74,20.49,1.0,White,0,1,0.0,Aother
0.46,31.9,0.0,Tan,0,7,1.0,Aother
0.04,36.05,1.0,Brown,13,9,0.0,Aother
0.17,44.37,0.0,White,0,7,1.0,Aother
0.04,26.1,2.0,Tan,0,1,0.0,Aother
1.0,28.7,2.0,Black,0,7,1.0,Aother
0.69,17.96,1.0,Orange Tabby,12,1,0.0,Aother
0.7,30.24,2.0,Brown,0,1,1.0,Aother
0.47,9.87,0.0,Calico,0,1,1.0,Aother
0.38,47.43,3.0,Brown Tabby,13,9,2.0,Aother
0.59,40.73,0.0,White,0,1,1.0,Aother
0.0,49.96,0.0,Calico,7,1,1.0,Aother
0.21,17.55,2.0,Orange Tabby,16,9,1.0,Aother
0.43,5.62,0.0,Black,0,7,1.0,Aother
0.89,16.03,0.0,Blue,0,1,1.0,Aother
0.59,22.92,1.0,Cream Tabby,0,1,0.0,Aother
0.69,49.49,2.0,Brown Tabby,0,7,0.0,Aother
0.82,22.22,0.0,Black,0,1,1.0,Aother
0.03,12.69,1.0,Red Merle,0,1,0.0,Aother
0.89,13.94,0.0,Orange Tabby,7,1,1.0,Aother
0.59,30.57,0.0,Blue,13,9,1.0,Aother
0.35,25.15,2.0,Tan,0,7,1.0,Aother
0.17,8.34,0.0,Blue Tabby,0,1,1.0,Aother
0.68,6.97,2.0,Tan,13,9,0.0,Aother
0.23,45.92,2.0,Brown Tabby,13,9,0.0,Aother
0.5,12.36,1.0,Black,4,4,0.0,Aother
0.6,33.02,1.0,Tricolor,0,7,0.0,Aother
0.96,15.16,0.0,White,0,1,1.0,Aother
0.28,26.04,2.0,Brown,13,9,0.0,Aother
0.44,38.22,1.0,White,13,9,0.0,Aother
0.52,28.39,2.0,Black,13,9,1.0,Aother
0.48,16.14,0.0,Calico,0,1,1.0,Aother
0.23,42.95,2.0,White,0,7,1.0,Aother
0.49,15.71,2.0,Black,13,9,1.0,Aother
0.43,44.2,2.0,Chocolate,13,9,0.0,Aother
0.73,6.83,0.0,Black,0,1,1.0,Aother
0.25,37.74,2.0,White,0,7,0.0,Aother
0.09,6.24,1.0,Red,0,1,0.0,Aother
0.79,36.32,0.0,Brown Tabby,0,1,1.0,Aother
0.8,43.71,0.0,Black,13,9,1.0,Aother
0.57,44.36,1.0,White,0,7,0.0,Aother
0.84,24.54,0.0,Calico,16,9,1.0,Aother
0.42,6.53,3.0,Red,15,4,2.0,Aother
0.07,29.68,1.0,Fawn,0,1,0.0,Aother
0.89,35.14,1.0,White,0,7,0.0,Aother
0.77,27.39,0.0,Brown Tabby,0,7,1.0,Aother
0.65,13.67,1.0,Brown Tabby,16,9,0.0,Aother
0.22,25.45,0.0,White,0,7,1.0,Aother
0.59,25.27,2.0,Brown Tabby,13,9,0.0,Aother
0.93,46.16,1.0,White,0,1,0.0,Aother
0.34,25.43,0.0,White,0,7,1.0,Aother
0.18,15.72,2.0,Cream Tabby,18,4,0.0,Aother
0.16,33.48,0.0,Black,7,1,1.0,Aother
0.78,41.33,0.0,Tan,7,1,1.0,Aother
0.41,46.93,0.0,Blue,0,1,1.0,Aother
0.33,19.02,1.0,Tan,0,1,0.0,Aother
0.67,7.01,1.0,Black,0,1,0.0,Aother
0.71,49.99,1.0,White,0,7,0.0,Aother
0.85,21.14,3.0,Tortie,13,9,2.0,Aother
0.4,17.89,2.0,Tan,0,7,0.0,Aother
0.61,42.36,0.0,Tan,0,1,1.0,Aother
0.76,20.84,3.0,Brown,15,4,2.0,Aother
0.62,15.89,0.0,Blue Cream,0,1,1.0,Aother
0.19,18.36,1.0,Tricolor,0,7,0.0,Aother
0.02,30.99,0.0,Brown,0,1,1.0,Aother
0.75,29.54,0.0,Black,0,1,1.0,Aother
0.76,45.6,3.0,Black,11,4,2.0,Aother
0.93,13.73,2.0,Tortie Point,13,9,1.0,Aother
0.29,23.27,1.0,Black,0,1,0.0,Aother
0.74,24.16,3.0,Brown Tabby,13,9,2.0,Aother
0.48,44.25,0.0,Tan,0,7,1.0,Aother
0.31,28.56,0.0,White,7,1,1.0,Aother
0.72,29.94,1.0,Black,0,1,0.0,Aother
0.54,30.79,1.0,Brown Tabby,0,1,0.0,Aother
0.62,32.76,1.0,Black,0,1,0.0,Aother
0.31,29.09,1.0,Brown,0,7,0.0,Aother
0.88,7.74,0.0,Tan,0,1,1.0,Aother
0.71,13.56,1.0,Fawn,0,1,0.0,Aother
0.13,8.78,1.0,Red,0,7,0.0,Aother
0.44,36.86,0.0,White,13,9,1.0,Aother
0.51,7.54,1.0,Brown Brindle,0,7,0.0,Aother
0.0,40.92,2.0,Cream Tabby,13,9,0.0,Aother
0.75,38.39,1.0,Brown,0,1,0.0,Aother
0.09,37.27,0.0,White,0,1,1.0,Aother
0.18,43.96,0.0,Tortie,7,1,1.0,Aother
0.01,19.03,1.0,Black,0,7,0.0,Aother
0.6,7.98,0.0,Brown Tabby,7,1,1.0,Aother
0.99,25.14,0.0,Brown Brindle,7,1,1.0,Aother
1.0,26.63,1.0,Black,0,1,0.0,Aother
0.68,20.05,1.0,Brown,0,7,0.0,Aother
0.36,39.72,0.0,Black,0,1,1.0,Aother
0.06,22.12,1.0,Black,0,1,0.0,Aother
0.61,42.39,0.0,Tan,0,1,1.0,Aother
0.52,42.71,0.0,Tan,0,1,1.0,Aother
0.73,30.75,2.0,White,18,4,1.0,Aother
0.4,29.7,3.0,Brown,15,4,2.0,Aother
0.63,46.35,1.0,Black,0,1,0.0,Aother
0.28,10.61,2.0,Brown,0,7,0.0,Aother
0.62,12.23,1.0,Blue Merle,7,1,0.0,Aother
0.55,34.69,0.0,Black,0,1,1.0,Aother
0.41,5.73,1.0,Tan,13,9,0.0,Aother
0.25,16.26,1.0,Orange Tabby,0,1,0.0,Aother
0.35,44.95,1.0,Tricolor,0,1,0.0,Aother
0.68,6.05,2.0,Black,9,2,1.0,Aother
0.72,25.48,0.0,Lynx Point,7,1,1.0,Aother
0.41,48.36,2.0,Orange Tabby,13,9,1.0,Aother
0.37,40.22,1.0,Brown,0,7,0.0,Aother
0.17,18.79,1.0,Brown Tabby,0,1,0.0,Aother
0.45,40.71,2.0,Blue,18,4,1.0,Aother
0.16,35.95,0.0,Calico,13,9,1.0,Aother
0.65,14.78,2.0,Tricolor,0,7,0.0,Aother
0.42,29.21,3.0,Black,15,4,2.0,Aother
0.3,29.52,0.0,Black,0,1,1.0,Aother
0.61,17.7,0.0,Chocolate,0,1,1.0,Aother
0.2,7.86,1.0,Black,0,7,0.0,Aother
0.45,35.4,0.0,Brown Tabby,0,7,1.0,Aother
0.49,44.05,1.0,Cream,0,1,0.0,Aother
0.99,10.69,1.0,Brown Tabby,7,1,0.0,Aother
0.98,25.69,1.0,White,0,1,0.0,Aother
0.93,20.81,2.0,Chocolate,0,7,1.0,Aother
0.28,42.58,1.0,Brown Tabby,7,1,0.0,Aother
0.25,34.31,2.0,White,0,7,0.0,Aother
0.04,18.68,2.0,Brown,0,7,0.0,Aother
0.98,33.81,1.0,Cream Tabby,17,9,0.0,Aother
0.9,32.14,2.0,Black,0,7,0.0,Aother
0.42,23.01,0.0,Tricolor,7,1,1.0,Aother
0.87,40.98,1.0,White,0,1,0.0,Aother
0.84,44.53,0.0,Tortie,0,1,1.0,Aother
0.67,38.04,3.0,Brown,13,9,2.0,Aother
0.65,42.86,0.0,Brown,0,1,1.0,Aother
0.41,46.81,1.0,Brown Tabby,16,9,0.0,Aother
0.52,15.15,1.0,Brown,0,1,0.0,Aother
0.17,41.84,1.0,Gold,0,7,0.0,Aother
0.85,32.17,2.0,Black,18,4,0.0,Aother
0.09,37.6,1.0,White,0,1,0.0,Aother
0.88,10.2,1.0,Tricolor,7,1,0.0,Aother
0.24,38.78,1.0,Brown Tabby,0,1,0.0,Aother
0.75,12.91,1.0,Blue,7,1,0.0,Aother
0.99,42.52,0.0,Tortie,7,1,1.0,Aother
0.54,23.91,2.0,Brown,0,7,0.0,Aother
0.16,15.48,0.0,Brown,0,1,1.0,Aother
0.51,29.17,1.0,Black,0,7,0.0,Aother
0.6,46.65,2.0,White,13,9,0.0,Aother
0.18,10.95,2.0,White,13,9,1.0,Aother
0.98,20.66,2.0,Tortie,13,9,1.0,Aother
0.54,31.72,0.0,Blue,0,1,1.0,Aother
0.51,44.0,2.0,Tricolor,9,2,0.0,Aother
0.76,41.11,0.0,Black,7,1,1.0,Aother
0.31,16.47,1.0,Black,7,1,0.0,Aother
0.96,6.34,0.0,White,0,1,1.0,Aother
0.1,39.79,2.0,Black,13,9,1.0,Aother
0.96,45.89,0.0,Tortie,7,1,1.0,Aother
0.86,37.58,0.0,Tan,0,1,1.0,Aother
0.49,43.96,1.0,Brown Tabby,0,1,0.0,Aother
0.96,21.33,0.0,Blue,0,1,1.0,Aother
0.05,26.58,2.0,Tortie,16,9,1.0,Aother
0.09,38.91,0.0,Tricolor,7,1,1.0,Aother
0.56,10.61,1.0,Black,0,1,0.0,Aother
0.51,31.45,1.0,Brown Tabby,0,1,0.0,Aother
0.12,24.96,2.0,Black,16,9,0.0,Aother
0.92,49.5,0.0,White,7,1,1.0,Aother
0.94,47.59,0.0,White,0,7,1.0,Aother
0.55,7.25,0.0,Black,13,9,1.0,Aother
0.55,37.47,0.0,Tan,0,1,1.0,Aother
0.12,6.87,2.0,Brown,0,7,0.0,Aother
0.97,24.84,2.0,Brown,0,7,0.0,Aother
0.83,20.85,2.0,Yellow,0,7,1.0,Aother
0.08,19.21,3.0,Red,15,4,2.0,Aother
0.29,11.97,0.0,Tan,0,7,1.0,Aother
0.98,22.75,1.0,Brown,0,1,0.0,Aother
0.95,46.81,2.0,White,0,7,0.0,Aother
0.69,36.42,0.0,Black,0,1,1.0,Aother
0.64,34.85,1.0,Red,0,7,0.0,Aother
0.89,5.48,1.0,Brown,0,7,0.0,Aother
0.5,5.34,0.0,Brown,0,1,1.0,Aother
0.94,47.78,1.0,White,0,7,0.0,Aother
0.11,47.48,2.0,Blue,13,9,0.0,Aother
0.27,43.04,0.0,Brown,7,1,1.0,Aother
0.58,12.75,2.0,Tortie,18,4,1.0,Aother
0.93,16.72,2.0,Black,13,9,0.0,Aother
0.13,25.8,1.0,White,7,1,0.0,Aother
0.63,36.59,0.0,Black,13,9,1.0,Aother
0.81,20.93,1.0,Brown Brindle,13,9,0.0,Aother
0.85,41.56,0.0,Gray,13,9,1.0,Aother
0.19,16.01,2.0,White,18,4,0.0,Aother
0.91,35.94,0.0,White,0,1,1.0,Aother
0.65,47.68,0.0,Black,0,1,1.0,Aother
0.61,32.53,2.0,White,0,7,0.0,Aother
0.03,31.87,2.0,Orange Tabby,13,9,0.0,Aother
0.81,20.69,1.0,Brown,0,7,0.0,Aother
0.95,12.33,0.0,Tan,0,7,1.0,Aother
0.51,46.35,1.0,Black,0,1,0.0,Aother
0.15,14.39,1.0,White,0,1,0.0,Aother
0.44,47.46,2.0,Brown,0,1,0.0,Aother
0.6,34.27,0.0,White,0,1,1.0,Aother
0.31,19.13,0.0,Cream,0,1,1.0,Aother
0.09,48.58,0.0,Calico,16,9,1.0,Aother
0.48,48.56,1.0,Tan,0,7,0.0,Aother
0.78,21.95,0.0,White,0,7,1.0,Aother
0.36,18.49,2.0,Tan,0,7,0.0,Aother
0.64,24.24,0.0,Black,0,1,1.0,Aother
0.03,6.45,2.0,Black,0,7,0.0,Aother
0.37,33.36,1.0,Blue Merle,0,1,0.0,Aother
0.89,30.94,0.0,Tan,0,1,1.0,Aother
0.65,13.1,1.0,Brown,0,7,0.0,Aother
0.77,10.65,2.0,Black,18,4,0.0,Aother
0.36,42.6,1.0,White,0,1,0.0,Aother
0.84,18.71,0.0,Blue,13,9,1.0,Aother
0.98,10.73,2.0,Silver,13,9,0.0,Aother
0.44,24.22,2.0,White,0,1,0.0,Aother
0.85,16.9,0.0,Blue Tabby,13,9,1.0,Aother
0.53,44.96,0.0,Tan,0,1,1.0,Aother
0.99,33.64,1.0,Blue,0,1,0.0,Aother
0.67,27.1,1.0,Red,0,1,0.0,Aother
0.28,29.32,2.0,Blue Tabby,9,2,1.0,Aother
0.76,45.61,2.0,Cream,0,7,0.0,Aother
0.94,9.43,0.0,White,0,1,1.0,Aother
0.28,9.04,1.0,Black,13,9,0.0,Aother
0.54,18.09,0.0,Black,0,7,1.0,Aother
0.73,25.54,0.0,Black,0,1,1.0,Aother
0.81,38.34,0.0,Chocolate,0,7,1.0,Aother
0.73,43.29,0.0,White,0,1,1.0,Aother
0.52,29.38,1.0,Black,0,7,0.0,Aother
0.26,6.82,0.0,Blue,0,7,1.0,Aother
0.33,41.67,0.0,Black,0,1,1.0,Aother
0.12,6.17,2.0,Brown Tabby,0,1,1.0,Aother
0.54,28.96,1.0,Black,0,1,0.0,Aother
0.31,17.46,1.0,Brown,0,7,0.0,Aother
0.32,24.73,2.0,Brown Tabby,13,9,1.0,Aother
0.91,21.81,2.0,White,0,1,1.0,Aother
0.78,13.76,0.0,White,0,1,1.0,Aother
0.78,40.17,0.0,Black,13,9,1.0,Aother
0.3,27.72,2.0,White,13,9,0.0,category0
0.25,35.4,2.0,Blue Tabby,13,9,0.0,Aother
0.32,17.16,3.0,Brown Tabby,13,9,2.0,Aother
0.69,14.5,1.0,Tricolor,18,4,0.0,Aother
0.61,38.22,0.0,Tricolor,0,1,1.0,Aother
0.18,21.71,1.0,Tan,0,1,0.0,Aother
0.51,41.23,0.0,White,0,1,1.0,Aother
0.48,23.74,0.0,Brown,0,1,1.0,Aother
0.41,30.99,1.0,Red,0,7,0.0,Aother
0.93,20.49,0.0,Brown,0,1,1.0,Aother
0.04,23.09,1.0,Orange Tabby,7,1,0.0,Aother
0.01,26.96,2.0,Black,13,9,1.0,Aother
0.5,22.74,0.0,Brown Tabby,0,1,1.0,Aother
0.13,7.52,3.0,Brown,15,4,2.0,Aother
0.22,38.64,0.0,Black,0,1,1.0,Aother
0.61,8.15,2.0,Cream,0,7,0.0,Aother
0.52,26.52,0.0,Brown,0,1,1.0,Aother
0.42,30.48,0.0,Blue,13,9,1.0,Aother
1.0,47.61,0.0,Brown Brindle,0,1,1.0,Aother
0.94,17.61,0.0,Black,13,9,1.0,Aother
0.71,28.3,3.0,Gray,18,4,2.0,Aother
0.22,40.69,2.0,Brown,18,4,1.0,Aother
0.07,22.1,0.0,Black,13,9,1.0,Aother
0.97,48.49,3.0,Brown,9,2,2.0,Aother
0.06,16.07,0.0,Brown Tabby,0,1,1.0,Aother
0.88,21.2,1.0,Gray,0,1,0.0,Aother
0.89,8.89,1.0,Black,7,1,0.0,Aother
0.55,10.8,2.0,Cream Tabby,13,9,1.0,Aother
0.08,6.88,0.0,Black,13,9,1.0,Aother
0.52,22.91,0.0,Fawn,0,7,1.0,Aother
0.14,15.05,0.0,Brown Tabby,0,1,1.0,Aother
0.7,16.23,0.0,Black,7,1,1.0,Aother
0.59,41.16,2.0,Black,13,9,0.0,Aother
0.82,20.92,0.0,Brown,0,1,1.0,Aother
0.4,28.33,2.0,Brown Tabby,0,1,0.0,Aother
0.44,20.4,0.0,White,0,1,1.0,Aother
0.92,39.75,1.0,Blue,13,9,0.0,Aother
0.92,24.55,1.0,White,13,9,0.0,Aother
0.65,41.55,1.0,Blue Tabby,0,1,0.0,Aother
0.71,22.76,1.0,Black,0,1,0.0,Aother
0.59,22.08,2.0,Brown,13,9,0.0,Aother
0.08,31.08,0.0,Brown Merle,0,1,1.0,Aother
0.99,17.72,1.0,Blue,0,1,0.0,Aother
0.6,36.26,0.0,White,0,1,1.0,Aother
0.18,5.79,1.0,Black,0,1,0.0,Aother
0.37,6.22,1.0,Brown,0,1,0.0,Aother
0.44,15.58,0.0,Tan,0,7,1.0,Aother
0.21,39.05,1.0,Brown,0,1,0.0,Aother
1.0,10.62,3.0,Black,15,4,2.0,Aother
0.5,11.89,1.0,Tan,0,1,0.0,Aother
0.09,33.63,0.0,Brown Tabby,7,1,1.0,Aother
0.43,19.06,2.0,Orange Tabby,13,9,0.0,Aother
0.19,34.86,0.0,White,0,1,1.0,Aother
0.1,13.75,1.0,Brown Tabby,0,1,0.0,Aother
0.06,7.51,2.0,Brown Tabby,9,2,1.0,Aother
0.99,34.45,2.0,Black,16,9,0.0,Aother
0.87,27.76,1.0,Blue,0,1,0.0,Aother
0.15,16.59,2.0,White,13,9,0.0,Aother
0.97,17.47,0.0,Brown,13,9,1.0,Aother
0.35,40.71,2.0,Brown Tabby,13,9,1.0,Aother
0.18,49.1,0.0,Tan,0,1,1.0,Aother
0.5,45.24,1.0,Black,0,1,0.0,Aother
0.83,48.58,1.0,Red,0,1,0.0,Aother
0.19,48.66,0.0,Brown,0,1,1.0,Aother
0.41,34.18,1.0,Yellow,13,9,0.0,Aother
0.8,22.21,0.0,Calico,0,1,1.0,Aother
0.58,36.97,1.0,White,0,1,0.0,Aother
0.95,39.78,0.0,Tortie,7,1,1.0,Aother
0.46,32.58,2.0,Brown Tabby,13,9,0.0,Aother
0.91,24.31,1.0,White,0,7,0.0,Aother
1.0,30.16,0.0,White,13,9,1.0,Aother
0.61,43.33,1.0,Orange Tabby,13,9,0.0,Aother
0.0,5.43,2.0,Orange Tabby,13,9,0.0,Aother
0.37,9.82,1.0,Orange Tabby,0,1,0.0,Aother
0.77,49.46,1.0,Black,13,9,0.0,Aother
0.8,12.46,1.0,Tan,0,7,0.0,Aother
0.32,48.23,2.0,Brown Tabby,8,2,0.0,Aother
0.99,35.58,0.0,Blue Tabby,0,1,1.0,Aother
0.16,8.04,2.0,Black Tabby,7,1,0.0,Aother
0.36,18.28,0.0,Tan,0,7,1.0,Aother
0.85,10.28,2.0,Black,13,9,0.0,Aother
0.44,20.51,2.0,Torbie,13,9,1.0,Aother
0.1,19.13,2.0,Orange Tabby,13,9,0.0,Aother
0.31,34.45,1.0,Tricolor,0,1,0.0,Aother
0.94,14.32,0.0,Tan,0,1,1.0,Aother
0.97,36.62,2.0,White,0,7,1.0,Aother
0.47,16.84,1.0,Blue,13,9,0.0,Aother
0.75,45.02,3.0,Brown Tabby,13,9,2.0,Aother
0.99,10.18,0.0,Fawn,0,1,1.0,Aother
0.63,45.6,1.0,Fawn,0,1,0.0,Aother
1.0,19.68,0.0,Cream,13,9,1.0,Aother
0.4,46.39,1.0,Brown Tabby,7,1,0.0,Aother
0.71,44.4,0.0,Brown,0,7,1.0,Aother
0.74,13.75,0.0,Black,7,1,1.0,Aother
0.7,42.41,1.0,Brown,0,7,0.0,Aother
0.66,41.44,1.0,Blue Merle,0,7,0.0,Aother
0.88,16.78,0.0,White,0,1,1.0,Aother
0.72,7.25,1.0,Fawn,0,7,0.0,Aother
0.02,48.73,2.0,Tan,7,1,1.0,Aother
0.14,25.89,0.0,Red,0,1,1.0,Aother
0.4,30.68,2.0,White,0,7,1.0,Aother
0.76,26.43,1.0,White,0,7,0.0,Aother
0.84,9.43,3.0,Brown,15,4,2.0,Aother
0.48,37.55,0.0,Chocolate Point,17,9,1.0,Aother
0.54,30.84,2.0,Tan,13,9,1.0,Aother
0.74,5.48,3.0,Red,15,4,2.0,Aother
0.05,21.84,1.0,Brown Brindle,0,7,0.0,Aother
0.45,20.41,0.0,Brown Tabby,0,1,1.0,Aother
0.54,33.3,0.0,Orange Tabby,0,1,1.0,Aother
0.52,16.34,0.0,Black,0,7,1.0,Aother
0.01,27.74,0.0,Tortie,0,1,1.0,Aother
0.76,27.31,1.0,Black,0,1,0.0,Aother
0.1,13.11,2.0,Brown Tabby,16,9,1.0,Aother
0.22,49.71,3.0,Black Tabby,13,9,2.0,Aother
0.61,44.28,1.0,Black,0,1,0.0,Aother
0.71,42.7,0.0,Brown Tabby,8,2,1.0,Aother
0.05,32.24,1.0,Orange Tabby,0,1,0.0,Aother
0.68,45.83,2.0,Brown Tabby,13,9,1.0,Aother
0.86,26.55,1.0,Tan,0,1,0.0,Aother
0.45,16.98,3.0,Black,0,7,2.0,Aother
0.53,11.35,3.0,Black Tabby,13,9,2.0,Aother
0.37,6.32,1.0,Brown Brindle,0,1,0.0,Aother
0.83,30.56,3.0,White,18,4,2.0,Aother
0.93,47.56,2.0,Brown,0,7,1.0,Aother
0.45,5.39,1.0,White,13,9,0.0,Aother
0.65,34.11,1.0,Black,0,1,0.0,Aother
0.76,18.38,1.0,Fawn,0,7,0.0,Aother
0.93,11.32,1.0,Tan,13,9,0.0,Aother
0.75,24.69,0.0,Red,0,1,1.0,Aother
0.58,21.41,1.0,Fawn,13,9,0.0,Aother
0.81,13.98,1.0,Tan,0,1,0.0,Aother
0.88,46.34,2.0,Blue Tabby,9,2,0.0,Aother
0.44,32.13,0.0,Brown,0,1,1.0,Aother
0.96,10.52,0.0,White,7,1,1.0,Aother
0.54,9.91,1.0,White,13,9,0.0,Aother
1.0,33.0,2.0,Blue,0,1,0.0,Aother
0.69,44.19,2.0,Brown Tabby,13,9,0.0,Aother
0.08,22.24,1.0,Tan,0,1,0.0,Aother
0.58,25.24,0.0,Tortie,13,9,1.0,Aother
0.4,37.02,2.0,Chocolate Point,0,7,1.0,Aother
0.61,5.48,2.0,White,0,7,0.0,Aother
0.47,7.06,1.0,Blue,16,9,0.0,Aother
0.99,7.63,1.0,White,0,1,0.0,Aother
0.11,29.68,0.0,White,7,1,1.0,Aother
0.24,40.79,2.0,Tan,0,7,0.0,Aother
0.61,36.85,2.0,Black,0,1,0.0,Aother
0.28,32.07,0.0,Brown Merle,7,1,1.0,Aother
0.09,28.88,1.0,White,0,1,0.0,Aother
0.9,34.33,1.0,Gray,0,1,0.0,Aother
0.76,28.62,3.0,White,13,9,2.0,Aother
0.84,25.35,0.0,Red,0,1,1.0,Aother
0.39,13.07,2.0,Brown Tabby,13,9,0.0,Aother
0.99,16.76,2.0,Red,0,7,1.0,Aother
0.03,46.7,0.0,Brown,0,7,1.0,Aother
0.65,34.68,1.0,White,17,9,0.0,Aother
0.18,43.02,0.0,Brown,0,7,1.0,Aother
0.66,24.9,0.0,Blue,0,1,1.0,Aother
0.53,32.36,2.0,White,0,7,1.0,Aother
0.73,41.35,2.0,Black,0,1,0.0,Aother
0.14,24.66,0.0,Black,0,7,1.0,Aother
0.0,26.17,0.0,White,0,1,1.0,Aother
0.71,40.14,3.0,Black,8,2,2.0,Aother
0.15,16.24,0.0,Brown Tabby,13,9,1.0,Aother
0.71,25.53,0.0,Black,0,1,1.0,Aother
0.85,47.18,0.0,Calico,0,1,1.0,Aother
0.79,29.49,2.0,Brown Tabby,16,9,1.0,Aother
0.34,37.23,0.0,Black,18,4,1.0,Aother
0.46,13.29,1.0,Red,0,1,0.0,Aother
0.1,13.75,2.0,White,13,9,0.0,Aother
0.84,5.03,2.0,Brown,0,7,0.0,Aother
0.83,17.6,0.0,White,0,1,1.0,Aother
0.92,13.2,3.0,Brown,13,9,2.0,Aother
0.49,24.63,3.0,Gray,15,4,2.0,Aother
0.97,20.26,1.0,Black,7,1,0.0,Aother
0.14,48.61,1.0,White,0,1,0.0,Aother
0.62,39.67,0.0,Chocolate,0,1,1.0,Aother
0.03,41.24,2.0,Brown Brindle,0,7,0.0,Aother
0.71,17.53,1.0,Black,0,1,0.0,Aother
0.39,31.01,1.0,Brown,0,7,0.0,Aother
0.6,44.27,1.0,Black,13,9,0.0,Aother
0.46,14.67,2.0,Red,13,9,1.0,Aother
0.53,19.56,2.0,Black,0,7,0.0,Aother
0.82,32.92,3.0,Calico,13,9,2.0,Aother
