Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,18.0,624.6312,0.0,0.014257432,54.187347,0.0,Dec,3,2,1,2,Returning_Visitor,False,True
1.0,197.71083,0.0,0.0,6.0,620.6566,0.0,0.018955318,22.820143,0.0,Mar,1,1,6,1,New_Visitor,True,True
2.0,68.17759,0.0,0.0,3.0,121.424416,0.0,0.02235399,8.653352,0.0,June,2,2,6,5,New_Visitor,True,True
5.0,43.061897,0.0,0.0,65.5939,1885.6736,0.0072924886,0.014285714,15.097233,0.0,Dec,4,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,24.449709,2095.9614,0.0,0.018812645,24.281458,0.0,Nov,2,2,3,10,Returning_Visitor,False,True
6.0,144.64153,5.0,121.75173,32.0,1754.5924,0.0,0.008672321,44.066067,0.0,May,1,1,6,8,Returning_Visitor,False,True
17.97567,624.22546,4.0,549.79675,214.26918,6247.7744,0.0029106317,0.009409361,15.273928,0.0,Dec,3,2,1,8,Returning_Visitor,False,True
5.802431,604.9461,3.0,65.3666,37.0,1057.4753,0.0015919496,0.009830791,36.935814,0.0,May,2,2,1,2,Returning_Visitor,True,True
4.0,59.328228,0.0,0.0,22.371077,1226.9213,0.0,0.015100815,11.74381,0.0,Nov,2,5,1,2,Returning_Visitor,False,True
24.751152,1046.5098,5.7523804,582.0128,157.99689,5699.0444,0.0017690441,0.009633068,2.615902,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,35.0,1207.0602,0.031842295,0.05979158,6.165579,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
4.0,330.06155,1.0,126.00959,22.0,993.3527,0.0,0.041206356,11.060972,0.0,Mar,3,2,2,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,329.5187,0.0,0.0,0.0,0.0,Oct,2,2,4,5,Returning_Visitor,False,True
9.0,215.01216,4.0,203.42908,14.0,680.01056,0.0,0.015719827,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,True
6.0,327.82733,1.0,18.416817,1.0,0.0,0.0,0.030977152,0.0,0.0,Dec,2,2,1,10,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,558.7106,0.025,0.05,22.11821,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
3.0,91.28155,0.0,0.0,22.0,1216.77,0.0,0.0046055145,33.702312,0.0,Nov,2,2,1,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,28.0,2348.5964,0.0,0.00978771,32.959023,0.6,May,2,2,3,1,Returning_Visitor,False,True
7.3956976,674.32007,2.0,91.41523,74.53295,3049.3538,0.0052285474,0.012950972,12.064234,0.0,May,2,2,2,1,Returning_Visitor,False,True
4.0,152.17772,0.0,0.0,21.0,792.1238,0.0,0.0038811034,15.092085,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
1.0,19.864744,2.0,25.930416,85.61069,2297.8005,0.006637959,0.019845812,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,True
1.0,145.80928,4.0,145.75327,54.763035,1436.0243,0.0058520595,0.022222223,3.478817,0.0,Oct,2,2,1,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,85.36358,2046.4971,0.005349951,0.010976833,8.6770315,0.0,May,2,4,1,2,Returning_Visitor,False,True
7.0,152.40332,2.0,45.189606,59.684708,1473.761,0.0,0.0055564847,6.7221828,1.0,May,3,2,8,5,New_Visitor,True,True
0.0,0.0,0.0,0.0,13.0,370.48944,0.0,0.00858062,38.41114,0.0,May,2,2,2,4,Returning_Visitor,False,True
1.0,16.825356,1.0,0.0,48.017952,2387.651,0.003828402,0.014233835,31.473534,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,2.0,130.59874,27.0,1961.5084,0.0,0.008333333,33.30506,0.0,Mar,2,2,6,1,Returning_Visitor,False,True
5.0,160.25792,0.0,0.0,53.12779,1155.0614,0.0023950087,0.011111111,61.15107,0.0,Nov,1,1,4,2,Returning_Visitor,False,True
8.0,578.8385,1.0,45.329174,55.20589,4662.77,0.0,0.013333333,51.28321,0.0,Oct,2,2,7,2,Returning_Visitor,False,True
13.728142,736.6234,0.0,0.0,45.0,1636.9541,0.0044943234,0.022222223,7.8388286,0.0,Nov,3,2,4,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,18.0,367.13406,0.0075797318,0.039825197,8.144317,1.0,May,1,1,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,17.0,594.22894,0.016666668,0.02938821,0.0,0.0,Dec,3,2,3,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,36.642586,1061.6161,0.0,0.013333333,91.539795,0.0,May,2,2,7,4,Returning_Visitor,False,True
2.0,89.542786,1.0,26.629742,37.792824,2198.4158,0.0051371627,0.015482918,92.781395,0.0,Dec,1,1,3,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,25.0,928.27594,0.0,0.0063530146,34.270046,0.0,Sep,2,4,3,2,New_Visitor,False,True
6.0,152.28624,1.0,75.59361,25.0,565.33356,0.0,0.0052335677,92.14778,0.0,Mar,2,10,1,1,Returning_Visitor,False,True
0.0,0.0,2.0,198.79384,150.92972,4155.188,0.007377452,0.019191094,11.507972,0.0,Nov,2,5,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,11.0,486.68597,0.0,0.02206812,12.880123,0.0,Dec,2,2,5,10,Returning_Visitor,False,True
9.0,438.36423,6.0,150.9089,255.56068,6457.1753,0.004875913,0.013693461,9.5175295,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
2.0,65.425674,0.0,0.0,20.0,664.23706,0.0,0.011148215,155.96667,0.0,Dec,2,3,8,2,New_Visitor,False,True
9.0,154.30952,0.0,0.0,116.14935,5038.7007,0.012721356,0.041687198,9.033557,0.0,Nov,2,4,3,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,1972.0,0.0,0.04574612,20.742453,0.6,Feb,2,2,3,1,Returning_Visitor,False,True
5.0,145.04796,0.0,0.0,29.940874,1977.6178,0.0052488563,0.022222223,83.27031,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
0.0,0.0,5.189469,283.5998,111.69778,3633.7815,6.0129532e-05,0.009822202,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,True
1.0,44.565155,0.0,0.0,14.0,650.1646,0.0,0.00567855,71.89811,0.0,Sep,2,2,1,2,New_Visitor,True,True
8.0,208.45465,0.0,137.49918,191.20659,5772.813,0.0033038862,0.00476949,46.548546,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
13.480712,644.5884,1.0,276.6181,68.51101,3384.3545,0.00086769706,0.004193631,19.542616,0.0,Dec,1,1,2,1,Returning_Visitor,False,True
5.0,894.888,0.0,0.0,60.321827,2142.955,0.009336965,0.02564444,3.992083,0.0,Oct,2,2,7,4,Returning_Visitor,False,True
2.0,26.189516,1.0,278.99606,176.97278,7346.3457,0.0049814153,0.01802122,8.297338,0.0,Nov,2,2,2,1,Returning_Visitor,False,True
1.0,0.0,0.0,0.0,26.312403,1159.5267,0.0,0.02,23.86347,0.0,Mar,1,1,3,2,Returning_Visitor,False,True
11.0,234.24068,0.0,0.0,127.79737,4187.105,0.0,0.0013115923,34.504177,0.0,Nov,2,4,3,2,Returning_Visitor,False,True
2.0,68.02526,0.0,0.0,16.0,2401.5537,0.0,0.014548135,0.0,0.0,Aug,2,2,3,5,New_Visitor,True,True
5.0,126.8902,0.0,0.0,25.0,2060.53,0.0,0.02418742,15.667708,0.0,Dec,2,4,6,1,Returning_Visitor,False,True
10.340713,276.02124,1.0,275.40564,16.331856,608.4308,0.015624408,0.05,16.94066,0.0,Dec,2,2,3,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,135.62183,0.053141825,0.08316309,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,False,True
4.0,61.336273,0.0,0.0,13.0,498.04376,0.0102191195,0.04666548,0.0,0.0,Dec,2,2,8,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,48.0,2388.7993,0.0022679174,0.017818788,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0657432,145.57431,0.0,0.041326605,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,True,True
9.0,160.77567,0.0,0.0,12.0,246.5058,0.0,0.008333333,0.0,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.735115,268.7035,0.0,0.05,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,False,True
2.0,157.40823,0.0,0.0,43.0,2199.9038,0.0047497316,0.013292127,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,True
2.0,54.461315,0.0,0.0,4.0,58.357594,0.0,0.02846889,33.84657,0.0,Nov,2,4,1,2,New_Visitor,False,True
1.0,54.85842,0.0,0.0,26.0,671.9408,0.0,0.008837942,71.329765,0.0,Oct,2,1,3,3,Returning_Visitor,False,True
0.0,0.0,2.0,303.85645,77.77943,1735.5034,0.0042571463,0.00940239,0.0,0.0,Mar,3,2,7,2,Returning_Visitor,False,True
4.0,134.80467,1.0,0.0,103.28402,3506.8005,0.0029014933,0.025,8.047249,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,227.62836,0.0,0.020095257,97.821754,0.0,May,2,2,1,2,Returning_Visitor,True,True
1.0,42.55263,0.0,0.0,64.09368,2621.1172,0.009467486,0.036834873,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,True
11.0,332.0978,0.0,0.0,17.0,692.89996,0.0,0.014285714,14.529081,0.0,May,2,2,4,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,22.0,624.99286,0.0,0.010353602,42.51137,0.0,Nov,2,2,1,8,Returning_Visitor,False,True
10.0,504.7702,3.0,216.53778,82.42725,3923.215,0.0,0.00497709,0.0,0.0,Nov,4,2,5,2,New_Visitor,False,True
3.0,135.68478,0.0,0.0,16.0,997.8126,0.0,0.014502633,47.12816,0.0,Sep,2,2,1,5,New_Visitor,False,True
4.0,132.02774,0.0,0.0,27.738575,1346.7584,0.01568324,0.025,25.333334,0.0,Mar,1,1,4,4,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,75.4969,2410.539,0.010074794,0.04030668,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,True
1.0,31.124012,2.0,228.02997,51.741592,1405.7168,0.0,0.003979496,103.7872,0.0,Dec,8,13,9,1,Other,False,True
3.0,9.580228,0.0,0.0,4.0,35.43593,0.0,0.03730452,0.0,0.0,Mar,1,1,2,4,New_Visitor,True,True
1.0,32.854057,0.0,0.0,34.0,914.35504,0.0035865603,0.0120603265,26.731718,0.0,May,2,4,6,4,New_Visitor,True,True
0.0,0.0,0.0,0.0,11.0,347.0728,0.0,0.0050633475,72.756996,0.0,May,2,4,1,4,New_Visitor,True,True
4.0,108.97326,4.0,160.44426,16.0,710.8806,0.0,0.009559603,31.170687,0.0,Mar,3,2,1,4,Returning_Visitor,True,True
3.0,32.671337,0.0,0.0,27.0,787.0458,0.0,0.0016415131,50.58306,0.0,Mar,2,2,2,2,New_Visitor,True,True
0.0,0.0,0.0,0.0,56.165188,1472.1437,0.0,0.0029124788,15.04733,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
3.0,198.62566,1.0320174,343.13187,29.0,1676.8503,0.011436897,0.015792878,9.279912,0.0,Dec,1,2,8,4,Returning_Visitor,False,True
5.0,86.69882,0.0,0.0,172.04605,3993.6946,0.0,0.01453047,13.945576,0.0,Nov,2,2,4,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,153.24818,4061.5774,0.004668475,0.013003752,0.0,0.0,Nov,3,2,9,13,Returning_Visitor,True,True
11.0,119.07352,0.0,0.0,100.68037,1641.2603,0.0,0.008783861,7.2097197,0.0,Nov,2,1,6,3,Returning_Visitor,False,True
2.0,14.446587,0.0,0.0,92.44456,2764.4976,0.002242182,0.00979575,22.31846,0.0,Mar,2,5,2,3,Returning_Visitor,True,True
4.0,44.131485,0.0,0.0,37.23809,2267.3057,0.0025486883,0.018185357,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
10.0,313.03925,4.0,245.92549,137.08022,2899.5725,0.0,0.0110221505,22.193796,0.0,Nov,2,5,1,2,Returning_Visitor,False,True
5.0,87.797676,0.0,0.0,140.1083,3899.7412,0.0018762331,0.0056647444,14.526148,0.0,Nov,2,2,1,8,New_Visitor,True,True
8.0,69.99345,0.0,0.0,94.546364,3128.3938,0.0125,0.03005337,9.746503,0.6,May,1,1,1,10,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,19.0,365.99634,0.0,0.014285714,64.87387,0.0,Dec,8,13,9,20,Other,False,True
3.0,136.11714,0.0,0.0,16.0,670.746,0.0,0.01761571,111.783226,0.0,May,1,1,1,4,Returning_Visitor,False,True
1.0,60.028584,0.0,0.0,3.0,234.39656,0.0,0.033913504,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,True
5.0,145.78226,2.0,164.98193,66.82973,1550.1664,0.0,0.020187795,8.691223,0.0,Oct,2,2,1,1,Returning_Visitor,True,True
7.0,198.67245,3.4838867,99.3697,60.43815,2583.2827,0.0,0.010999039,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,True
12.130517,235.17056,0.0,0.0,74.1295,2373.9172,0.011111111,0.015751196,13.31132,0.49690676,May,1,1,3,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,38.440315,1088.7291,0.0,0.006666667,20.525133,0.0,Sep,2,2,6,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,52.07659,3531.621,0.011111111,0.019418936,38.62759,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,21.0,1243.6835,0.0,0.016666668,91.99271,0.0,May,2,13,9,1,Returning_Visitor,False,True
1.0,43.67115,1.0,54.267715,21.0,636.20526,0.0,0.007299034,74.71694,0.0,Dec,2,2,7,2,New_Visitor,False,True
2.0,5.0,0.0,0.0,29.0,956.7535,0.0,0.007694393,27.108152,0.0,May,2,2,4,2,New_Visitor,False,True
0.0,0.0,3.0,87.154274,139.917,3890.8943,0.009412795,0.018986978,4.4175987,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
1.0,15.640225,0.0,0.0,23.042253,336.81543,0.0,0.0032927417,0.0,0.0,Aug,4,1,1,1,Returning_Visitor,False,True
6.0,606.8605,4.0,83.55981,11.0,753.5216,0.0,0.017236726,17.911617,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
1.0,14.413194,1.0,88.75071,42.0,1186.7633,0.0068838377,0.02604362,3.977124,0.0,Nov,2,2,4,2,Returning_Visitor,True,True
4.0,31.103222,0.0,0.0,13.0,1407.3878,0.0,0.011758306,0.0,0.0,Dec,2,2,4,2,New_Visitor,True,True
3.0,46.809265,0.0,0.0,2.0,0.0,0.0,0.05083308,0.0,0.0,Nov,2,4,1,2,New_Visitor,False,True
2.0,30.346584,0.0,0.0,38.0,1295.2091,0.008333333,0.008920431,12.161998,0.0,Mar,3,1,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,25.93173,1085.3896,0.0,0.002852646,90.2526,0.0,Sep,2,2,1,2,New_Visitor,False,True
2.0,110.34485,1.0,102.51472,33.04775,775.5824,0.0,0.01,54.65348,0.0,Jul,2,4,7,4,New_Visitor,True,True
10.0,176.01414,5.059219,728.28265,81.7089,3274.5544,0.0,0.0061122524,22.699574,0.0,Dec,1,1,1,2,Returning_Visitor,False,True
4.0,45.852207,0.0,0.0,40.93729,1676.7919,0.0116486745,0.024735687,9.165732,0.0,Mar,3,2,1,1,Returning_Visitor,True,True
1.0,0.0,0.0,0.0,11.963128,167.85957,0.029366402,0.03154057,44.032124,0.0,Mar,2,2,9,1,Returning_Visitor,False,True
3.0,68.49339,0.0,0.0,45.0,1678.2799,0.0068162284,0.011111111,18.732347,1.0,May,2,2,1,20,New_Visitor,True,True
2.0,61.138405,0.0,0.0,20.0,1436.136,0.023880607,0.05140944,14.436032,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,62.840252,1770.4913,0.0,0.0048327832,20.37612,0.0,Oct,2,2,3,1,Returning_Visitor,True,True
3.545088,197.0882,3.0,937.8308,116.7303,5425.76,0.0041667945,0.010771401,8.912464,0.0,Dec,1,1,1,10,Returning_Visitor,True,True
0.0,57.488552,1.0,30.964424,21.0,1270.8806,0.020135406,0.05569222,9.694171,0.0,Nov,2,2,2,1,Returning_Visitor,True,True
2.0,35.900078,2.0,82.86463,24.0,810.7948,0.014285714,0.039296802,10.87771,0.0,May,3,2,4,3,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,48.773937,2011.1865,0.008427491,0.022228487,79.51353,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
1.0,32.678757,0.0,0.0,24.863653,1336.324,0.0,0.00952381,106.24831,0.0,May,2,4,1,10,Returning_Visitor,False,True
1.0,31.550636,2.0,68.69347,34.0,1130.4111,0.0,0.007974051,33.03179,0.0,Nov,2,2,4,2,Returning_Visitor,True,True
5.0,137.82169,0.0,0.0,59.99633,2357.1208,0.0,0.011626021,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,33.0,1207.5443,0.0,0.0044217343,46.739597,0.0,Mar,2,2,1,2,New_Visitor,False,True
14.768404,206.32962,2.0,1869.6415,80.77046,3157.2776,0.004918358,0.0150066875,13.003746,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,30.0,3133.087,0.0,0.011288633,89.875275,0.0,Dec,8,13,9,20,Other,False,True
0.0,0.0,0.0,0.0,17.939137,271.661,0.0,0.034088347,38.491146,0.6,May,2,5,3,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,451.17178,0.018427202,0.04,27.535612,0.0,Nov,3,7,3,2,Returning_Visitor,False,True
2.0,22.30928,6.0,340.78302,27.0,1751.4762,0.03333333,0.04872379,8.8063345,0.0,Sep,3,2,1,1,Returning_Visitor,True,True
3.0,248.30072,0.0,0.0,15.0,677.7339,0.0,4.0380004e-05,60.0953,0.0,Oct,2,4,7,1,Returning_Visitor,False,True
3.0,17.275995,0.0,0.0,22.0,358.54608,0.0037000838,0.005212945,33.797733,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,340.2351,0.0,0.028571429,33.059128,0.0,Nov,1,2,2,2,Returning_Visitor,False,True
4.0,240.01367,0.0,0.0,28.732521,868.4316,0.0,0.0059495205,93.86328,0.0,May,2,2,6,2,New_Visitor,False,True
4.0,27.852346,1.0,24.833668,18.0,472.31168,0.0024411825,0.030827018,0.0,0.0,Aug,2,2,4,2,Returning_Visitor,True,True
1.0,7.9021425,1.0,0.0,67.09038,3278.9624,0.0048244772,0.027246635,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,True
3.0,44.57283,3.0,92.049614,22.0,2512.8918,0.0,0.021642435,14.181097,0.0,Jul,4,1,3,1,Returning_Visitor,False,True
6.0,87.86794,1.0,176.36014,88.6351,2574.9973,0.00377021,0.011168288,8.921119,0.0,Nov,2,2,4,4,Returning_Visitor,True,True
2.0,46.685627,0.0,0.0,24.0,1467.0243,0.0,0.009903333,92.865036,0.0,Dec,8,13,9,20,Other,False,True
0.0,0.0,0.0,0.0,66.90961,4266.343,0.0,0.0071637533,60.135025,0.0,Nov,2,4,1,5,New_Visitor,False,True
0.0,0.0,0.0,0.0,23.0,1763.2452,0.0102042155,0.017174544,47.224964,0.6,May,3,2,3,4,Returning_Visitor,False,True
11.5362425,279.93365,0.0,0.0,56.13978,2718.0347,0.0,0.014285714,11.410218,0.0,Dec,1,1,2,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,14.0,1483.9878,0.0,0.022015328,27.737045,0.0,Sep,2,2,7,10,Returning_Visitor,False,True
1.0,48.218037,0.0,0.0,2.0,301.43048,0.0,0.0,26.588943,0.0,Aug,2,2,6,2,New_Visitor,False,True
1.0,73.08499,0.0,0.0,16.0,751.11346,0.0,0.02645056,35.539654,0.0,May,2,2,4,1,Returning_Visitor,True,True
12.0,278.21823,0.0,0.0,53.09017,2078.0623,0.0,0.008529334,32.03507,0.0,Nov,1,1,8,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,13.0,587.9405,0.0,0.0,85.3549,0.0,June,2,2,1,2,Returning_Visitor,True,True
6.0,357.1608,0.0,0.0,17.192198,652.9129,0.0,0.01969731,0.0,0.0,May,2,2,6,2,New_Visitor,False,True
5.0,117.44458,3.0,204.98242,36.0,1179.8711,0.0074414117,0.043578405,6.650854,0.0,June,2,2,6,1,Returning_Visitor,False,True
9.699144,351.8837,3.0,119.41058,11.0,389.8848,0.0,0.014300615,53.787365,0.0,Dec,2,2,2,2,Returning_Visitor,False,True
4.0,42.45974,0.0,0.0,10.0,88.39086,0.02864935,0.0505021,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,True
9.0,102.687996,0.0,0.0,41.536503,1229.1199,0.006493141,0.018315597,8.369045,0.0,Mar,3,2,1,10,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,23.0,814.6712,0.0,0.0,61.435608,0.0,Sep,2,2,1,2,New_Visitor,False,True
8.680823,202.9049,0.0,0.0,129.53468,3035.8035,0.0,0.005782265,9.61977,0.0,Nov,1,1,2,3,Returning_Visitor,True,True
2.0,44.148247,0.0,0.0,15.0,331.5702,0.0,0.042042892,0.0,0.0,Mar,3,2,4,13,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,16.0,875.14557,0.0,0.016767697,74.98029,0.0,Sep,4,1,1,2,New_Visitor,False,True
13.0,229.61113,2.0,249.80157,44.076862,534.9158,0.004365563,0.014537845,19.758728,0.0,Oct,3,2,2,4,Returning_Visitor,False,True
2.0,27.600096,3.0,91.773964,20.0,741.3171,0.0,0.024416395,46.218468,0.0,Mar,2,5,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,16.0,1062.8862,0.0,0.015469719,42.217804,0.0,May,2,4,4,2,New_Visitor,True,True
0.0,0.0,0.0,0.0,12.0,637.2697,0.0,0.02,33.56,0.0,Sep,2,2,4,4,Returning_Visitor,False,True
1.0,134.74995,0.0,0.0,29.722145,578.5105,0.0096018845,0.018181818,0.0,0.0,Dec,1,2,2,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,39.0,2495.0598,0.015270292,0.03333333,36.152763,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
7.0,156.91501,3.0,131.8599,45.0,1367.9855,0.005887363,0.025322365,9.036858,0.0,Dec,3,2,3,4,Returning_Visitor,False,True
14.17814,280.2556,2.0,292.3156,175.98875,6294.342,0.0048181023,0.015240204,14.354082,0.0,Dec,2,2,1,13,Returning_Visitor,False,True
23.006142,585.8595,0.0,0.0,241.40482,6117.8257,0.0,0.011023423,7.137713,0.0,Dec,2,2,6,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,25.739187,689.43823,0.0,0.003978499,21.25187,0.0,Nov,3,2,1,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,26.0,1290.6744,0.0,0.024403995,0.0,0.0,Nov,2,2,3,8,New_Visitor,False,True
0.0,0.0,0.0,0.0,50.43881,2548.3088,0.0,0.0035133155,17.489779,0.0,June,2,2,1,2,New_Visitor,False,True
5.0,147.67262,1.0,59.24122,45.0,1089.6659,0.0,0.007156427,17.92243,0.0,May,2,2,6,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,334.40195,0.0,0.01997836,49.942432,0.0,May,2,2,9,1,Returning_Visitor,False,True
1.0,25.969782,0.0,0.0,24.0,1274.0338,0.0040281764,0.019547757,87.51756,0.0,Nov,3,2,3,3,New_Visitor,True,True
2.0,60.70418,0.0,0.0,10.0,620.1052,0.0,0.03333333,30.837154,0.0,May,2,5,1,2,Returning_Visitor,False,True
1.0,80.34011,0.0,0.0,42.0,2203.4434,0.006146244,0.0067748404,12.162309,0.0,Dec,1,1,4,2,Returning_Visitor,False,True
0.0,0.0,1.0,393.03146,40.258427,1696.4005,0.010419512,0.025,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,True
1.0,85.26018,0.0,0.0,23.0,684.9803,0.0,0.007611412,68.428375,0.0,Mar,1,1,2,2,Returning_Visitor,True,True
4.0,46.47474,0.0,0.0,21.167316,591.25195,0.0,0.008992119,62.542706,0.0,Nov,2,4,5,7,Returning_Visitor,False,True
1.0,0.0,0.0,0.0,29.0,815.63324,0.04,0.049921036,22.036203,0.6,May,3,2,1,13,Returning_Visitor,False,True
2.0,35.125305,2.0,202.81499,58.43807,4264.111,0.0074825925,0.015524932,15.010384,0.0,Sep,2,2,6,2,Returning_Visitor,False,True
1.0,51.095264,0.0,0.0,11.495796,399.06696,0.0,0.009517048,22.422327,0.0,Dec,3,3,6,13,Returning_Visitor,False,True
4.0,76.45468,2.0,20.532625,8.0,674.1977,0.0,0.016181037,44.15909,0.0,Sep,2,2,2,2,New_Visitor,False,True
6.0,160.25377,0.0,0.0,13.0,436.0516,0.0,0.025,35.165512,0.0,Sep,1,1,9,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,1292.6543,0.0,0.0025418468,16.450089,0.0,Jul,2,2,1,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,8.695569,160.82535,0.03333333,0.031065276,32.763752,0.0,Oct,1,1,3,10,Returning_Visitor,False,True
3.0,68.7483,0.0,0.0,45.0,1979.6976,0.0,0.0036698459,0.0,0.6,May,2,2,1,2,New_Visitor,False,True
4.0,102.611946,0.0,0.0,20.0,771.4791,0.0,0.01,37.755447,0.0,Oct,1,1,1,5,New_Visitor,False,True
1.0,21.237366,0.0,0.0,83.448555,4345.1763,0.0,0.0024892741,29.544031,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
8.0,168.47699,1.0,0.0,52.48725,2371.482,0.0,0.010459261,67.448265,0.0,Nov,3,2,1,10,Returning_Visitor,False,True
1.0,16.072392,0.0,0.0,16.0,1274.9938,0.008746803,0.02226504,21.87935,0.0,Nov,2,2,5,2,Returning_Visitor,False,True
0.0,0.0,1.0,58.253708,34.543507,2394.6108,0.0,0.02,0.0,0.0,Nov,1,2,8,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,311.32666,0.0,0.016135128,0.0,0.0,Nov,4,2,8,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,14.0,673.81885,0.0,0.0062799146,29.036213,0.0,Dec,2,7,7,10,New_Visitor,False,True
14.5249,641.41504,2.0,47.779087,80.719986,2242.5457,0.00046978355,0.008659228,19.230127,0.0,Oct,3,2,1,1,Returning_Visitor,True,True
6.507107,107.7239,3.0,64.06377,12.0,342.8455,0.015413704,0.03333333,14.845598,0.0,Nov,1,1,4,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,90.211876,0.0,0.06666667,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
1.0,163.10693,0.0,0.0,5.0,147.94762,0.0,0.01542901,85.86132,0.0,Dec,2,1,4,5,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,127.80555,0.0,0.048629366,36.966827,0.0,Dec,2,2,4,1,Returning_Visitor,False,True
4.0,48.715206,2.0,117.246254,100.82537,5885.378,0.005728235,0.02062373,31.18165,0.0,Nov,2,2,3,1,Returning_Visitor,False,True
